date,customer_id,order_id,product_id,product_name,brand,warehouse_id,city,state,region,supplier_id,selling_price,procurement_cost,discount_percent,promotion,promotion_name,holiday_flag,festival_flag,weekend,month,day_of_week,units_sold,inventory_level,reorder_point,safety_stock,supplier_lead_time_days,lead_time_variability,stockout_flag,inventory_turnover,delivery_time_days,return_quantity,shipping_cost,profit_margin,demand_trend,delivery_status,category_Electronics,category_Fashion,category_Grocery,category_Home,promotion_type_Buy 1 Get 1,promotion_type_Cashback,promotion_type_Flat Discount,promotion_type_Percentage Discount,promotion_type_No Promotion,festival_name_Dussehra,festival_name_Holi,festival_name_Sankranti,festival_name_Ugadi,holiday_name_Independence Day,holiday_name_New Year,holiday_name_Republic Day,payment_method_Credit Card,payment_method_Debit Card,payment_method_Net Banking,payment_method_UPI,payment_method_Wallet,weather_Cold,weather_Hot,weather_Humid,weather_Rainy,weather_Sunny
2024-02-21,CUST100659,ORD202300659,P1005,Apple Electronic 5,2,2,Mumbai,Maharashtra,West,31,-1.6242385814115234,-1.6462045323524475,0.4022148845900283,1,Great Indian Festival,No,No,No,February,Wednesday,29,-0.6900865571217878,-0.957373584916547,0.657118598214388,1.5405080095598234,High,No,-0.7886024282610318,-0.9836696070432703,1,0.26218384550406093,-0.3418781853497396,Stable,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2023-10-10,CUST100660,ORD202300660,P1009,Dell Electronic 9,3,7,Kochi,Kerala,South,6,0.09737425620073478,0.4769417339841779,0.4022148845900283,1,Republic Day Sale,No,No,No,October,Tuesday,92,-0.7541263642025688,-1.1606347386687685,1.0996823092962764,0.9049849033057709,Medium,No,1.8719680606930262,-1.4798209270489548,3,-0.9134807160107438,-0.9460524178337628,Decreasing,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2024-04-03,CUST100661,ORD202300661,P1038,Nike Fashio 18,10,4,New Delhi,Delhi,North,33,0.05308454144353469,-0.22691839800381952,-0.0004026175020920403,1,Republic Day Sale,No,No,No,April,Wednesday,40,-0.7381164124323736,-1.4316496103383973,0.2145548871324995,1.2227464564327972,Low,No,-0.32183567581295147,0.5047843529737834,2,-0.32994569962420645,0.9275399027251314,Increasing,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
2025-08-22,CUST100662,ORD202300662,P1034,Puma Fashio 14,14,0,Hyderabad,Telangana,South,46,-1.514001609949179,-1.5417420454918402,0.4022148845900283,1,Great Indian Festival,No,No,No,August,Friday,62,1.5673166424757419,-1.4994033282558046,-1.223777173883638,-0.6838228623293606,High,No,-0.8352791035058398,-0.4875182870375857,0,-0.8960684240145119,0.26585350090749665,Increasing,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2023-03-14,CUST100663,ORD202300663,P1045,Tata Grocer 5,17,1,Bengaluru,Karnataka,South,46,-0.29048320558207175,0.24134092915627006,1.6100673908663894,1,Diwali Sale,No,Yes,No,March,Tuesday,50,0.5106598256428556,0.32994705551418935,1.6528869481486372,-1.0015844154563869,Medium,No,-0.7419257530162237,-1.4798209270489548,0,-1.58809541360834,-1.8182215012331722,Decreasing,2,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-06-02,CUST100664,ORD202300664,P1062,Milton Hom 2,8,4,New Delhi,Delhi,North,38,-0.40335790141800726,-0.5038645988502289,-1.6108726258705734,0,No Promotion,No,No,No,June,Monday,8,0.7508091021957843,1.685021413862333,1.0996823092962764,-0.6838228623293606,High,No,-1.7688126084020006,1.4970869929851525,3,0.6482679353435853,0.48819436173331476,Decreasing,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023-04-17,CUST100665,ORD202300665,P1050,Tata Grocer 10,17,6,Ahmedabad,Gujarat,West,23,1.1897280834621948,1.6245923229900265,0.4022148845900283,1,Big Billion Days,No,No,No,April,Monday,90,-0.5459969911900306,-1.2283884565861758,-0.11736789617891688,-1.3193459685834132,High,No,1.405201308244946,-0.4875182870375857,1,-0.5240481084796365,-0.604536855605306,Increasing,2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-01-21,CUST100666,ORD202300666,P1030,Nike Fashio 10,10,6,Ahmedabad,Gujarat,West,3,1.1978735090435355,1.7077294890731127,0.8048323866821486,1,End of Season Sale,No,No,Yes,January,Saturday,29,0.8628787645871511,-0.6863587132469183,1.2103232370667487,-1.6371075217104396,Low,No,-1.30204585595392,-0.9836696070432703,3,-1.0864874634092008,-0.7320122824787751,Increasing,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2024-05-15,CUST100667,ORD202300667,P1038,Nike Fashio 18,10,2,Mumbai,Maharashtra,West,31,0.8255479305611989,1.1580118803559432,0.4022148845900283,1,Weekend Flash Sale,No,No,No,May,Wednesday,29,-1.7787632774950646,-0.6186049953295112,1.6528869481486372,0.9049849033057709,Low,No,0.8450812053072495,1.000935672979468,2,1.3946525287974443,-0.5179721471237876,Increasing,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-01-21,CUST100668,ORD202300668,P1100,Loreal Beaut 20,7,8,Lucknow,Uttar Pradesh,North,3,-0.6934578141286195,-0.5036673174637901,1.6100673908663894,1,End of Season Sale,No,No,No,January,Tuesday,54,-0.3858974734880781,1.2784991063578899,0.2145548871324995,0.9049849033057709,Low,No,-0.08845229958891107,-0.4875182870375857,3,0.729860149761825,-0.9086991532150254,Decreasing,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2024-02-21,CUST100669,ORD202300669,P1018,Apple Electronic 18,2,8,Lucknow,Uttar Pradesh,North,15,-0.8961644438198743,-0.6339118909682847,1.6100673908663894,1,Great Indian Festival,No,No,No,February,Wednesday,35,-0.4659472323390544,1.4140065421927042,1.2103232370667487,-1.0015844154563869,Low,No,-0.6952490777714155,1.000935672979468,3,0.5374319997521867,-1.6717729875692333,Stable,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2023-03-11,CUST100670,ORD202300670,P1035,Puma Fashio 15,14,4,New Delhi,Delhi,North,31,0.91334765538655,1.2382884663356675,-0.0004026175020920403,1,Weekend Flash Sale,No,No,Yes,March,Saturday,38,-1.6987135186440885,-0.5508512774121039,1.3209641648372208,1.2227464564327972,Medium,No,1.405201308244946,-1.4798209270489548,3,-0.38028508225433805,-0.4794330645806457,Increasing,3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-01-13,CUST100671,ORD202300671,P1085,Loreal Beaut 5,7,6,Ahmedabad,Gujarat,West,48,1.253182773581603,0.8170319276799346,-1.6108726258705734,0,No Promotion,No,No,Yes,January,Saturday,17,-0.06569843808417322,1.5495139780275184,-0.44929067949033324,-1.6371075217104396,High,No,-1.4420758816883443,-0.4875182870375857,2,1.0922813812474963,0.8895937291441918,Decreasing,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-06-07,CUST100672,ORD202300672,P1055,Nestle Grocer 15,9,0,Hyderabad,Telangana,South,36,-1.200336367221673,-1.1059335136596515,0.4022148845900283,1,Diwali Sale,No,No,Yes,June,Saturday,64,0.6547493915746129,0.26219333759678215,-0.228008823949389,1.2227464564327972,High,No,-0.46186570154737544,1.4970869929851525,2,-1.1488815097290315,-1.1008016569685322,Stable,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2023-09-28,CUST100673,ORD202300673,P1002,Samsung Electronic 2,15,4,New Delhi,Delhi,North,39,1.6964200051137204,1.8966891879384684,-0.8056376216863328,1,Great Indian Festival,No,No,No,September,Thursday,89,0.07839112784758401,-0.27983640574247526,0.3251958149029716,0.26946179705171824,Low,No,0.5650211538384015,-0.4875182870375857,2,-0.781437501705986,-0.1391033202765934,Stable,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-09-12,CUST100674,ORD202300674,P1040,Nike Fashio 20,10,9,Vijayawada,Andhra Pradesh,South,2,1.2288128546834562,1.6188841156016036,-0.0004026175020920403,1,Great Indian Festival,No,No,No,September,Tuesday,76,0.5586896809534414,-1.6349107640906189,-0.11736789617891688,-1.6371075217104396,Medium,No,-0.13512897483371916,-0.4875182870375857,3,0.4953522940946264,-0.5173792381615854,Decreasing,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-06-12,CUST100675,ORD202300675,P1036,Nike Fashio 16,10,9,Vijayawada,Andhra Pradesh,South,8,1.0547811091415864,0.7064188448673752,-0.8056376216863328,1,Great Indian Festival,No,No,No,June,Monday,53,1.43923702831418,1.685021413862333,-0.7812134628017496,-0.3660613092023343,Medium,No,-0.9753091292402639,-0.9836696070432703,1,-1.2030158790762904,0.7804984800989904,Decreasing,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2023-08-23,CUST100676,ORD202300676,P1084,Lakme Beaut 4,5,0,Hyderabad,Telangana,South,45,-0.9452941339606918,-0.7478438843779531,0.8048323866821486,1,Republic Day Sale,No,No,No,August,Wednesday,94,0.25450059731973174,-1.5671570461732116,0.2145548871324995,-0.6838228623293606,Low,No,0.5650211538384015,-0.4875182870375857,2,-1.655512236465545,-1.351602147980055,Stable,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
2024-04-25,CUST100677,ORD202300677,P1045,Tata Grocer 5,17,1,Bengaluru,Karnataka,South,43,-1.3297341666808582,-1.379588702286832,0.4022148845900283,1,Diwali Sale,No,No,No,April,Thursday,29,-1.1223552549170595,-0.8218661490817327,-0.5599316072608054,1.2227464564327972,Medium,No,-0.4151890263025674,0.008633032968098841,0,0.5096393029120474,0.5575647103109701,Stable,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-01-07,CUST100678,ORD202300678,P1043,Nestle Grocer 3,9,6,Ahmedabad,Gujarat,West,18,1.0125526349719256,1.6766208049953784,0.4022148845900283,1,Great Indian Festival,No,No,No,January,Tuesday,57,0.9109086198977369,-1.6349107640906189,-1.113136246113166,-0.04829975607530804,Low,No,-0.7419257530162237,-0.9836696070432703,0,-1.3437652393791641,-1.0812356612158605,Increasing,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-06,CUST100679,ORD202300679,P1075,Milton Hom 15,8,5,Kolkata,West Bengal,East,14,-0.8288195249859558,-0.8894470831622558,0.8048323866821486,1,Weekend Flash Sale,No,No,No,November,Thursday,39,-0.3698875217178829,1.5495139780275184,0.5464776704439159,-1.3193459685834132,Low,No,-0.6018957272817996,0.5047843529737834,3,0.15358025504038453,0.4016296532517964,Increasing,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2025-08-25,CUST100680,ORD202300680,P1085,Loreal Beaut 5,7,8,Lucknow,Uttar Pradesh,North,14,0.6180552412361012,0.42599132500976866,-0.0004026175020920403,1,Weekend Flash Sale,No,No,No,August,Monday,93,0.14243093492836498,-0.6863587132469183,-0.5599316072608054,-0.6838228623293606,Medium,No,0.6116978290832096,0.008633032968098841,2,0.8775297799606373,0.5546001654999592,Increasing,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-04-19,CUST100681,ORD202300681,P1047,Fortune Grocer 7,4,1,Bengaluru,Karnataka,South,26,-0.30706437232046346,-0.36430395987501457,0.8048323866821486,1,Diwali Sale,No,No,Yes,April,Saturday,74,1.311157414152618,0.32994705551418935,0.43583674267344374,-0.6838228623293606,Medium,No,-0.5085423767921835,-0.9836696070432703,1,1.491759541853353,0.3091358551482559,Increasing,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2023-10-10,CUST100682,ORD202300682,P1078,Prestige Hom 18,13,4,New Delhi,Delhi,North,40,-0.3971534428285541,-0.5865533981459549,-0.0004026175020920403,1,Great Indian Festival,No,No,No,October,Tuesday,72,0.3185404044005127,0.4654544913490037,-1.223777173883638,1.2227464564327972,Medium,No,-0.08845229958891107,1.4970869929851525,1,1.4023541194880853,0.8344531956593889,Stable,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-05-07,CUST100683,ORD202300683,P1034,Puma Fashio 14,14,8,Lucknow,Uttar Pradesh,North,8,0.6721866540098603,0.9999496349929429,1.6100673908663894,1,Weekend Flash Sale,No,No,No,May,Wednesday,24,-0.4019074252582734,-1.6349107640906189,0.7677595259848602,-1.0015844154563869,Low,No,-1.115339154974688,0.5047843529737834,3,1.4175340663565952,-0.5547325027803228,Stable,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-05-09,CUST100684,ORD202300684,P1092,Loreal Beaut 12,7,4,New Delhi,Delhi,North,26,-1.1271561053159893,-1.1273783989138013,-0.0004026175020920403,1,Great Indian Festival,No,No,No,May,Thursday,33,0.9269185716679321,-1.5671570461732116,-1.4450590294245824,-0.04829975607530804,Medium,No,-1.2553691807091123,1.000935672979468,3,0.8516345764790618,-0.04245915943763784,Stable,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2023-10-03,CUST100685,ORD202300685,P1094,Lakme Beaut 14,5,2,Mumbai,Maharashtra,West,37,1.1074111756523897,2.013512648941295,0.8048323866821486,1,End of Season Sale,No,No,No,October,Tuesday,85,-0.8501860748237403,-1.0928810207513615,1.4316050926076929,-1.6371075217104396,High,No,1.7786147102034104,-0.4875182870375857,3,-0.3985903123016585,-1.4695910314582892,Stable,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-07-26,CUST100686,ORD202300686,P1099,Loreal Beaut 19,7,1,Bengaluru,Karnataka,South,18,-0.6986710523952925,-0.7075396956767673,0.4022148845900283,1,Great Indian Festival,No,No,No,July,Friday,92,1.0389882340592989,0.5332082092664109,0.3251958149029716,0.9049849033057709,Medium,No,-0.04177562434410326,-0.4875182870375857,3,-0.6089888405894597,0.10754680799951422,Increasing,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-03-07,CUST100687,ORD202300687,P1056,Fortune Grocer 16,4,8,Lucknow,Uttar Pradesh,North,31,-0.587625344686328,-0.5290448776284141,0.8048323866821486,1,Diwali Sale,No,No,No,March,Thursday,64,-0.3698875217178829,-1.0251273028339543,-1.3344181016541103,-0.3660613092023343,Medium,No,0.23828442712474496,0.008633032968098841,1,1.3521263541143398,-0.19483676272359857,Stable,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-08-06,CUST100688,ORD202300688,P1030,Nike Fashio 10,10,4,New Delhi,Delhi,North,34,-0.874996290985269,-1.1176946726774457,-1.6108726258705734,0,No Promotion,No,No,Yes,August,Sunday,78,1.7914559672584753,-1.0251273028339543,-1.6663408849655266,1.2227464564327972,Low,No,-0.6018957272817996,0.5047843529737834,1,-1.688216092586673,1.5619524922814658,Increasing,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-05-23,CUST100689,ORD202300689,P1094,Lakme Beaut 14,5,7,Kochi,Kerala,South,27,0.4781023969171842,0.450298783108558,0.4022148845900283,1,Big Billion Days,No,No,No,May,Friday,34,0.9269185716679321,1.346252824275297,1.542246020378165,-1.3193459685834132,Medium,No,-1.2086925054643043,0.008633032968098841,2,-1.410735593210825,0.19885478817865015,Increasing,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2023-08-27,CUST100690,ORD202300690,P1046,Nestle Grocer 6,9,1,Bengaluru,Karnataka,South,40,1.7950443535476763,1.8876052768265377,-0.4030201195942124,1,End of Season Sale,No,No,Yes,August,Sunday,69,-0.8021562195131545,0.4654544913490037,-0.5599316072608054,-0.3660613092023343,Medium,No,0.9851112310416738,1.000935672979468,0,0.7343248400172695,0.024539553291208747,Stable,2,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-12-03,CUST100691,ORD202300691,P1041,Fortune Grocer 1,4,3,Chennai,Tamil Nadu,South,43,0.17246230617536787,0.3645581005468623,1.6100673908663894,1,Republic Day Sale,No,No,No,December,Wednesday,21,-1.218414965538231,-1.1606347386687685,0.3251958149029716,0.26946179705171824,Low,No,-0.7886024282610318,-0.9836696070432703,2,-0.08461097008755564,-0.39346126506132945,Stable,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-08-01,CUST100692,ORD202300692,P1017,Dell Electronic 17,3,3,Chennai,Tamil Nadu,South,39,1.809178574719372,1.597021751049888,-1.6108726258705734,0,No Promotion,No,No,No,August,Thursday,32,-2.0349225058181886,0.1266859017619678,-1.4450590294245824,0.5872233501787445,High,Yes,2.7121482150995715,-0.9836696070432703,1,-1.577045305226116,0.459141822585408,Decreasing,3,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-04-25,CUST100693,ORD202300693,P1082,Nivea Beaut 2,11,5,Kolkata,West Bengal,East,40,-0.06871528466279068,0.8254761688418972,1.6100673908663894,1,Diwali Sale,No,No,No,April,Thursday,58,-0.6740766053515926,-0.4830975594946968,0.657118598214388,0.5872233501787445,Medium,No,0.3783144528591692,0.008633032968098841,2,0.16898343642166647,-2.663116772371281,Stable,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2024-08-11,CUST100694,ORD202300694,P1054,Fortune Grocer 14,4,7,Kochi,Kerala,South,44,-0.5867543979591989,-0.2762686357326702,1.6100673908663894,1,Big Billion Days,No,No,Yes,August,Sunday,50,0.14243093492836498,-0.34759012365988246,0.657118598214388,-1.3193459685834132,Medium,No,-0.5552190520369916,0.008633032968098841,1,0.9657074125056571,-1.355159601753268,Stable,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-04-25,CUST100695,ORD202300695,P1004,Apple Electronic 4,2,4,New Delhi,Delhi,North,43,-0.4059873310608638,-0.31690561222714164,-0.4030201195942124,1,Diwali Sale,No,No,No,April,Thursday,72,-1.15437515845745,0.6687156451012253,0.9890413815258043,-0.04829975607530804,Medium,No,1.9186447359378342,-0.4875182870375857,3,-0.35706869292602883,-0.2588709306414342,Stable,2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2023-04-22,CUST100696,ORD202300696,P1035,Puma Fashio 15,14,7,Kochi,Kerala,South,10,1.5219818177658568,1.7020083288663885,-0.0004026175020920403,1,Big Billion Days,No,No,Yes,April,Saturday,33,-0.7701363159727641,0.19443961967937498,-0.228008823949389,-0.6838228623293606,High,No,-0.5552190520369916,0.5047843529737834,1,0.986021753167928,-0.1254664141459433,Increasing,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2023-09-22,CUST100697,ORD202300697,P1078,Prestige Hom 18,13,8,Lucknow,Uttar Pradesh,North,4,-1.5456667445283738,-1.5710921353924812,-0.8056376216863328,1,Republic Day Sale,No,No,No,September,Friday,31,1.1350479446804702,1.346252824275297,-0.5599316072608054,-0.04829975607530804,High,No,-1.348722531198728,1.000935672979468,0,0.0832613835171406,0.1846249730857979,Stable,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-03-21,CUST100698,ORD202300698,P1092,Loreal Beaut 12,7,3,Chennai,Tamil Nadu,South,2,-0.3031202278561786,-0.19463598931383855,-0.4030201195942124,1,End of Season Sale,No,No,No,March,Friday,62,0.12642098315816974,-0.8218661490817327,0.2145548871324995,-0.6838228623293606,Low,No,-0.22848232532333532,1.4970869929851525,0,0.9015274900836487,-0.29503837733576727,Decreasing,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-09-20,CUST100699,ORD202300699,P1006,Apple Electronic 6,2,2,Mumbai,Maharashtra,West,41,-0.25813375571727537,-0.5485966586692627,-0.8056376216863328,1,Great Indian Festival,No,No,Yes,September,Saturday,59,-1.474574193861355,-0.5508512774121039,0.8784004537553323,-1.3193459685834132,Medium,No,2.1520281121618745,0.008633032968098841,1,1.1200740780876355,1.1273502229872667,Stable,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-10-30,CUST100700,ORD202300700,P1093,Nivea Beaut 13,11,6,Ahmedabad,Gujarat,West,12,-1.5319389651626718,-1.572232979773655,-1.6108726258705734,0,No Promotion,No,No,No,October,Thursday,74,1.1030280411400797,-1.0928810207513615,-1.3344181016541103,1.2227464564327972,Medium,No,-0.46186570154737544,1.4970869929851525,2,1.0041037487024758,0.7674544829305424,Stable,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
2024-09-10,CUST100701,ORD202300701,P1036,Nike Fashio 16,10,7,Kochi,Kerala,South,14,-0.5398062220015714,-0.8561414018264535,-1.6108726258705734,0,No Promotion,No,No,No,September,Tuesday,78,0.6227294880342223,-0.07657525199025374,-0.6705725350312776,0.26946179705171824,Low,No,-0.13512897483371916,0.008633032968098841,2,-0.03884789496925418,1.4765736017243518,Decreasing,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-02-22,CUST100702,ORD202300702,P1003,Sony Electronic 3,16,7,Kochi,Kerala,South,49,1.5192611460849206,1.8499065973452378,-0.0004026175020920403,1,Weekend Flash Sale,No,No,Yes,February,Saturday,41,-0.04968848631397797,-0.7541124311643255,0.3251958149029716,-1.6371075217104396,Medium,No,-0.7419257530162237,-0.9836696070432703,3,-0.43174063744833086,-0.35966545421580504,Decreasing,2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2024-11-11,CUST100703,ORD202300703,P1019,Dell Electronic 19,3,1,Bengaluru,Karnataka,South,39,-1.2031897545943626,-1.2967584183604277,-0.4030201195942124,1,Diwali Sale,No,No,No,November,Monday,82,1.183077799991056,-0.6863587132469183,-1.4450590294245824,-1.0015844154563869,Medium,No,-0.32183567581295147,1.4970869929851525,3,0.09978073746228347,0.9310973564983447,Decreasing,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-10-07,CUST100704,ORD202300704,P1033,Puma Fashio 13,14,6,Ahmedabad,Gujarat,West,0,-0.29031731096738045,-0.12581168745394855,-0.0004026175020920403,1,Republic Day Sale,No,No,No,October,Tuesday,24,-0.8501860748237403,1.2784991063578899,0.3251958149029716,1.2227464564327972,Medium,No,-0.8819557787506478,-0.4875182870375857,1,0.9011926383144908,-0.4924770617490938,Stable,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2024-04-27,CUST100705,ORD202300705,P1042,Fortune Grocer 2,4,7,Kochi,Kerala,South,8,1.050973827734422,1.5178969695283617,0.8048323866821486,1,Weekend Flash Sale,No,No,Yes,April,Saturday,38,-1.5226040491719406,0.1266859017619678,0.7677595259848602,-1.3193459685834132,Medium,No,0.7984045300624414,1.4970869929851525,0,-1.150444151318437,-0.7041455612552727,Decreasing,2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-06-15,CUST100706,ORD202300706,P1015,Samsung Electronic 15,15,0,Hyderabad,Telangana,South,25,0.31605653728675825,0.2874170929667481,-0.4030201195942124,1,Weekend Flash Sale,No,No,Yes,June,Sunday,95,0.9589384752083225,-1.1606347386687685,0.8784004537553323,0.9049849033057709,Medium,No,0.0515777261455129,-1.4798209270489548,2,-1.3044759651312565,0.20122642402745883,Stable,2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-12-06,CUST100707,ORD202300707,P1042,Fortune Grocer 2,4,9,Vijayawada,Andhra Pradesh,South,23,-0.4359561932048405,-0.236524407330366,1.6100673908663894,1,Diwali Sale,No,No,Yes,December,Saturday,65,0.6227294880342223,1.2107453884404826,-1.002495318342694,1.2227464564327972,High,No,-0.4151890263025674,0.5047843529737834,2,-0.07780231744800363,-0.7154108315371142,Increasing,4,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2023-10-05,CUST100708,ORD202300708,P1022,Adidas Fashio 2,1,8,Lucknow,Uttar Pradesh,North,19,1.2697929718775658,0.906935446769616,0.4022148845900283,1,End of Season Sale,No,No,No,October,Thursday,73,-0.6580666535813974,-1.0928810207513615,-0.006726968408444751,-1.3193459685834132,Low,No,0.9384345557968656,1.000935672979468,1,-1.021861071961648,0.7621183022707229,Increasing,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2023-07-13,CUST100709,ORD202300709,P1008,Samsung Electronic 8,15,9,Vijayawada,Andhra Pradesh,South,17,0.5217202384848845,0.06198126139363003,-0.4030201195942124,1,Diwali Sale,No,No,No,July,Thursday,91,-0.17776810047553995,-0.2120826878250681,0.5464776704439159,-1.6371075217104396,Low,No,0.8917578805520575,-0.4875182870375857,3,0.3110722038011733,1.1765616668500476,Stable,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-04-05,CUST100710,ORD202300710,P1033,Puma Fashio 13,14,8,Lucknow,Uttar Pradesh,North,11,0.11652264210147373,0.450245975464713,1.6100673908663894,1,Republic Day Sale,No,No,Yes,April,Saturday,103,-0.27382781109671145,-1.296142174503583,0.8784004537553323,-0.6838228623293606,Medium,No,1.451877983489754,-0.4875182870375857,0,-1.27288828157399,-0.8061259027540478,Decreasing,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
2025-02-23,CUST100711,ORD202300711,P1043,Nestle Grocer 3,9,9,Vijayawada,Andhra Pradesh,South,5,0.9304679796226885,1.3932699336841792,-0.0004026175020920403,1,Diwali Sale,No,No,Yes,February,Sunday,88,-0.28983776286690666,-1.0251273028339543,-1.6663408849655266,-0.6838228623293606,Low,No,0.9384345557968656,1.4970869929851525,1,-1.2154053945351477,-0.7379413721007969,Stable,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
