brand,warehouse_id,city,state,region,selling_price,discount_percent,promotion,promotion_name,holiday_flag,weekend,month,day_of_week,inventory_level,reorder_point,safety_stock,supplier_lead_time_days,lead_time_variability,delivery_time_days,shipping_cost,category_Electronics,category_Fashion,category_Grocery,category_Home,promotion_type_Buy 1 Get 1,promotion_type_Cashback,promotion_type_Flat Discount,promotion_type_Percentage Discount,promotion_type_No Promotion,festival_name_Dussehra,festival_name_Holi,festival_name_Sankranti,festival_name_Ugadi,holiday_name_Independence Day,holiday_name_New Year,holiday_name_Republic Day,payment_method_Credit Card,payment_method_Debit Card,payment_method_Net Banking,payment_method_UPI,payment_method_Wallet,weather_Cold,weather_Hot,weather_Humid,weather_Rainy,weather_Sunny,year,quarter,week,day,day_name,is_weekend,lag_1,lag_7,lag_30,rolling_mean_7,rolling_mean_30,rolling_std_7,expanding_mean,demand_growth,month_sin,month_cos,day_sin,day_cos
2,1,Bengaluru,Karnataka,South,-0.1337791525447043,-1.6108726258705734,0,No Promotion,No,Yes,4,5,-1.2824547726190119,1.685021413862333,-1.3344181016541103,1.5405080095598234,Medium,-1.4798209270489548,-1.6771659842044488,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,2023,2,16,22,Saturday,1,33.0,,38.0,53.285714285714285,51.53333333333333,24.77037400951846,58.274468085106385,0.4242424242424243,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
2,2,Mumbai,Maharashtra,West,0.02682757130327504,0.4022148845900283,1,End of Season Sale,No,Yes,5,6,0.06238117607738876,-0.957373584916547,-0.006726968408444751,-0.04829975607530804,Medium,-0.4875182870375857,-1.1025603483287993,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2023,2,18,7,Sunday,1,59.0,,27.0,70.71428571428571,63.46666666666667,14.851647335276718,58.285714285714285,0.423728813559322,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2,5,Kolkata,West Bengal,East,0.20105424301740715,-0.8056376216863328,1,Great Indian Festival,No,Yes,5,6,0.5746996327236367,-0.41534384157728965,-1.3344181016541103,-0.04829975607530804,High,0.008633032968098841,0.6186893624012684,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2023,2,19,14,Sunday,1,30.0,,69.0,58.0,54.43333333333333,27.525745524266313,58.042402826855124,1.6666666666666665,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2,3,Chennai,Tamil Nadu,South,1.563986334205685,-1.6108726258705734,0,No Promotion,No,Yes,5,5,0.8468688128169558,-1.7026644820080261,-0.44929067949033324,-1.3193459685834132,High,0.5047843529737834,-0.3369775867765308,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,2023,2,20,20,Saturday,1,93.0,,47.0,72.28571428571429,55.06666666666667,18.62537951035536,57.87437185929648,-0.06451612903225812,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2,5,Kolkata,West Bengal,East,-1.080651697452661,-0.4030201195942124,1,Republic Day Sale,No,Yes,5,6,1.1670678482208607,-1.0251273028339543,0.3251958149029716,1.2227464564327972,Low,1.000935672979468,0.8583316118622282,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2023,2,20,21,Sunday,1,82.0,22.0,56.0,74.14285714285714,57.93333333333333,19.32553208778983,57.96505823627288,0.012195121951219523,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2,6,Ahmedabad,Gujarat,West,0.042492170295497456,-0.8056376216863328,1,Republic Day Sale,No,No,5,1,-1.8428030845758456,0.32994705551418935,-1.5556999571950545,-0.3660613092023343,Medium,1.4970869929851525,0.938584419203835,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2023,2,22,30,Tuesday,0,95.0,40.0,80.0,59.714285714285715,59.06666666666667,29.18169680761262,57.96656050955414,-0.7157894736842105,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2,9,Vijayawada,Andhra Pradesh,South,-1.6430012623331054,-0.4030201195942124,1,End of Season Sale,No,Yes,6,6,0.7027792468851987,-1.296142174503583,-0.7812134628017496,1.2227464564327972,Medium,1.4970869929851525,1.166841708513412,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2023,2,24,18,Sunday,1,71.0,40.0,75.0,71.14285714285714,65.2,18.792095602749054,58.420612813370475,0.09859154929577474,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
2,7,Kochi,Kerala,South,-0.5086014449781446,0.8048323866821486,1,End of Season Sale,No,No,7,1,0.30253045263031747,0.5332082092664109,-0.3386497517198611,1.2227464564327972,Medium,-1.4798209270489548,0.2083843279259602,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2023,3,29,18,Tuesday,0,24.0,47.0,94.0,40.714285714285715,60.46666666666667,25.243575325973257,58.8651817116061,0.45833333333333326,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
2,1,Bengaluru,Karnataka,South,0.4796576589299148,-0.8056376216863328,1,Republic Day Sale,No,No,7,3,0.8308588610467607,0.1266859017619678,-0.11736789617891688,1.5405080095598234,Low,1.000935672979468,-1.6732593802309352,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2023,3,29,20,Thursday,0,77.0,84.0,89.0,55.0,56.86666666666667,25.093159758521118,58.84295612009238,-0.7012987012987013,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
2,2,Mumbai,Maharashtra,West,1.4628237981669525,-0.4030201195942124,1,Diwali Sale,No,Yes,10,6,-0.08170838985436846,-0.41534384157728965,0.5464776704439159,1.2227464564327972,Medium,0.5047843529737834,-1.0829157112048455,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2023,4,39,1,Sunday,1,61.0,80.0,80.0,62.0,59.36666666666667,24.56284456925407,58.62244062244062,-0.4918032786885246,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2,2,Mumbai,Maharashtra,West,-1.593817656442513,0.4022148845900283,1,Weekend Flash Sale,No,Yes,11,6,1.2311076553016418,0.1266859017619678,1.6528869481486372,0.26946179705171824,Medium,0.5047843529737834,0.6788510635933769,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2023,4,45,12,Sunday,1,99.0,87.0,86.0,70.14285714285714,64.9,20.804074692461782,58.883870967741935,-0.09090909090909094,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2,0,Hyderabad,Telangana,South,1.5103194263530613,-1.6108726258705734,0,No Promotion,No,No,11,2,1.1670678482208607,0.4654544913490037,-0.44929067949033324,-0.6838228623293606,Medium,-1.4798209270489548,0.3700061151730348,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2023,4,48,29,Wednesday,0,54.0,83.0,76.0,51.714285714285715,54.3,21.045302609008857,58.72783083219645,-0.09259259259259256,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
2,6,Ahmedabad,Gujarat,West,0.6224721853522561,-0.4030201195942124,1,End of Season Sale,Yes,No,1,0,1.0710081375996894,1.007484234688261,-1.4450590294245824,0.9049849033057709,Low,0.008633032968098841,-0.2506974475900743,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,2024,1,1,1,Monday,0,45.0,27.0,91.0,42.57142857142857,54.63333333333333,10.783585409579816,58.695331695331696,0.06666666666666665,0.49999999999999994,0.8660254037844387,0.0,1.0
2,1,Bengaluru,Karnataka,South,1.3780267658675132,-0.8056376216863328,1,Republic Day Sale,No,Yes,1,5,1.2951474623824228,1.4817602601101114,1.542246020378165,0.9049849033057709,Medium,-0.9836696070432703,-1.5831842543273515,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2024,1,1,6,Saturday,1,78.0,78.0,51.0,65.0,56.93333333333333,14.28285685708577,58.69442780107849,-0.08974358974358976,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2,9,Vijayawada,Andhra Pradesh,South,-1.35823071411945,-0.4030201195942124,1,Weekend Flash Sale,No,No,2,0,0.12642098315816974,-0.07657525199025374,1.0996823092962764,-0.6838228623293606,Medium,0.008633032968098841,-1.0408360055472854,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,2024,1,9,26,Monday,0,67.0,35.0,79.0,65.28571428571429,52.96666666666667,24.417987125029278,58.59865005192108,0.29850746268656714,0.8660254037844386,0.5000000000000001,0.0,1.0
2,1,Bengaluru,Karnataka,South,0.42262309039905854,-0.8056376216863328,1,End of Season Sale,No,Yes,3,5,1.119037992910275,1.4817602601101114,-0.7812134628017496,1.2227464564327972,Low,-0.4875182870375857,1.3142881041994514,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2024,1,9,2,Saturday,1,86.0,23.0,62.0,55.285714285714285,55.46666666666667,25.217152137082312,58.55035971223022,-0.3023255813953488,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
2,6,Ahmedabad,Gujarat,West,-1.223623823758959,-1.6108726258705734,0,No Promotion,No,No,4,1,-2.4191613483028744,-0.5508512774121039,-0.44929067949033324,1.5405080095598234,High,-0.9836696070432703,-0.45250144713614554,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2024,2,18,30,Tuesday,0,94.0,31.0,92.0,44.714285714285715,54.46666666666667,27.67498440658546,58.811126065500225,-0.925531914893617,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
2,5,Kolkata,West Bengal,East,0.22270349023461702,-0.8056376216863328,1,End of Season Sale,No,No,5,1,1.8394858225690611,-0.4830975594946968,-1.6663408849655266,0.9049849033057709,Medium,1.4970869929851525,-0.026904848535941415,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2024,2,20,14,Tuesday,0,67.0,90.0,57.0,67.0,63.53333333333333,19.991664929831824,58.844298245614034,0.32835820895522394,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2,5,Kolkata,West Bengal,East,0.5197460925700585,1.6100673908663894,1,Diwali Sale,No,No,5,4,-0.4019074252582734,0.600961927183818,-1.002495318342694,-0.6838228623293606,High,0.5047843529737834,-0.2399821909770088,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,2024,2,21,24,Friday,0,31.0,49.0,74.0,48.857142857142854,56.166666666666664,19.195733652980742,58.81478298238075,1.161290322580645,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
2,1,Bengaluru,Karnataka,South,-1.195994075682129,-0.8056376216863328,1,Weekend Flash Sale,No,Yes,6,5,1.0389882340592989,-0.6863587132469183,1.6528869481486372,0.5872233501787445,Low,0.008633032968098841,0.11920214007346519,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2024,2,26,29,Saturday,1,99.0,48.0,87.0,63.57142857142857,62.733333333333334,27.482461940039354,58.890953150242325,-0.6767676767676767,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
2,2,Mumbai,Maharashtra,West,1.7265132882187157,-0.4030201195942124,1,Big Billion Days,No,No,8,4,1.0710081375996894,-0.07657525199025374,1.6528869481486372,-1.3193459685834132,Medium,1.4970869929851525,1.3534657611909728,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2024,3,32,9,Friday,0,49.0,71.0,58.0,54.42857142857143,57.2,20.023795368320428,58.95931317655842,0.1428571428571428,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
2,1,Bengaluru,Karnataka,South,-0.2835156317650387,-0.8056376216863328,1,Great Indian Festival,No,No,8,0,-0.8822059783641308,-0.957373584916547,0.3251958149029716,-1.0015844154563869,Medium,0.008633032968098841,0.6254980150408207,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,2024,3,34,19,Monday,0,45.0,87.0,70.0,52.0,57.46666666666667,23.860706890897433,58.95553105475928,0.3999999999999999,-0.8660254037844385,-0.5000000000000004,0.0,1.0
2,4,New Delhi,Delhi,North,0.9803276060681476,0.4022148845900283,1,Weekend Flash Sale,No,No,9,4,-1.2024050137680358,-1.2283884565861758,0.10391395936202738,0.9049849033057709,Medium,0.008633032968098841,-1.4900954625013432,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2024,3,39,27,Friday,0,49.0,60.0,38.0,61.42857142857143,62.5,19.363687173479526,58.96356696738376,-0.5102040816326531,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
2,2,Mumbai,Maharashtra,West,-0.6989323364134311,0.8048323866821486,1,Big Billion Days,No,No,10,3,-0.5459969911900306,-1.1606347386687685,0.7677595259848602,0.5872233501787445,Low,0.5047843529737834,1.2863837901029263,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2024,4,43,24,Thursday,0,81.0,7.0,34.0,65.0,61.733333333333334,26.8079590171774,58.85527638190955,0.06172839506172845,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2,4,New Delhi,Delhi,North,0.3204983655951168,-0.8056376216863328,1,Big Billion Days,No,No,10,4,-0.3858974734880781,1.1429916705230754,-1.002495318342694,-0.3660613092023343,High,1.4970869929851525,-1.342425832302531,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2024,4,43,25,Friday,0,6.0,89.0,36.0,63.57142857142857,65.4,34.67399190006409,58.87838289341798,10.5,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2,4,New Delhi,Delhi,North,-0.4669618966906376,-0.0004026175020920403,1,Republic Day Sale,No,No,10,1,-0.48195718410924965,1.4817602601101114,-1.223777173883638,1.2227464564327972,Medium,-0.9836696070432703,-0.003130372925701894,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2024,4,44,29,Tuesday,0,34.0,67.0,32.0,46.0,60.0,16.623276853055046,58.85088010627698,0.7058823529411764,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2,8,Lucknow,Uttar Pradesh,North,-1.077619973369178,1.6100673908663894,1,Big Billion Days,No,No,11,0,0.3505603079409032,1.1429916705230754,0.657118598214388,-0.6838228623293606,Low,0.5047843529737834,-0.8004124352916232,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2024,4,48,25,Monday,0,41.0,32.0,82.0,54.714285714285715,56.1,12.82853961179586,58.87515923566879,0.3414634146341464,-0.5000000000000004,0.8660254037844384,0.0,1.0
2,1,Bengaluru,Karnataka,South,-0.694303876663545,-0.0004026175020920403,1,Weekend Flash Sale,No,Yes,1,5,-0.6740766053515926,1.346252824275297,0.2145548871324995,1.2227464564327972,Low,-1.4798209270489548,1.6845225436321496,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,2025,1,4,25,Saturday,1,88.0,56.0,63.0,64.0,62.46666666666667,29.348480937406716,58.848922986131605,0.03409090909090917,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2,8,Lucknow,Uttar Pradesh,North,1.1970274465086104,-0.0004026175020920403,1,Diwali Sale,No,No,3,0,0.8148489092765654,-0.6863587132469183,-0.6705725350312776,-1.6371075217104396,Low,-0.4875182870375857,1.180570631048902,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,2025,1,13,24,Monday,0,82.0,63.0,64.0,57.714285714285715,55.733333333333334,25.792209971967946,58.75361922971866,0.10975609756097571,1.0,6.123233995736766e-17,0.0,1.0
2,2,Mumbai,Maharashtra,West,-0.9893474488919568,-0.4030201195942124,1,Diwali Sale,No,No,4,3,0.030361272536998263,1.2107453884404826,0.3251958149029716,1.5405080095598234,Medium,1.000935672979468,-0.29545596740090113,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2025,2,14,3,Thursday,0,13.0,24.0,21.0,43.42857142857143,48.13333333333333,28.785743826050922,58.65584415584416,3.0769230769230766,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
2,5,Kolkata,West Bengal,East,-1.4569048309378136,1.6100673908663894,1,Weekend Flash Sale,No,No,4,0,-0.6260467500410068,0.5332082092664109,-1.4450590294245824,1.5405080095598234,High,0.5047843529737834,0.9077780564412705,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2025,2,15,7,Monday,0,89.0,86.0,83.0,76.28571428571429,57.166666666666664,20.180141110460326,58.66398066075745,0.0674157303370786,0.8660254037844387,-0.4999999999999998,0.0,1.0
2,7,Kochi,Kerala,South,-0.9405578427112562,-0.0004026175020920403,1,Weekend Flash Sale,No,No,4,4,0.6867692951150034,-1.296142174503583,0.8784004537553323,-0.3660613092023343,High,0.008633032968098841,0.44400835615701983,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2025,2,15,11,Friday,0,11.0,69.0,49.0,50.285714285714285,68.33333333333333,25.985343854528434,58.70848905499199,1.4545454545454546,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
2,5,Kolkata,West Bengal,East,0.780831037171169,1.6100673908663894,1,Weekend Flash Sale,No,No,4,0,0.11041103138797449,1.1429916705230754,1.0996823092962764,1.5405080095598234,Low,-1.4798209270489548,0.026671434529387326,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2025,2,17,21,Monday,0,75.0,58.0,55.0,71.0,64.13333333333334,16.753109164171903,58.77566640274479,-0.09333333333333338,0.8660254037844387,-0.4999999999999998,0.0,1.0
2,4,New Delhi,Delhi,North,-1.3200873948365615,-0.4030201195942124,1,Great Indian Festival,No,Yes,4,5,-0.6100367982708116,-1.4994033282558046,-1.113136246113166,1.2227464564327972,Medium,0.5047843529737834,-0.9477472137212769,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2025,2,17,26,Saturday,1,47.0,55.0,86.0,56.714285714285715,52.46666666666667,19.576467894849742,58.71941315168981,0.42553191489361697,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
2,5,Kolkata,West Bengal,East,-0.33921889601299754,-0.4030201195942124,1,Big Billion Days,No,Yes,8,5,-0.48195718410924965,0.8042230809360396,0.7677595259848602,-0.04829975607530804,High,-0.9836696070432703,1.4435408870945565,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2025,3,33,16,Saturday,1,74.0,91.0,66.0,54.57142857142857,58.0,16.195237395163407,58.57008703618873,-0.3648648648648649,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
2,3,Chennai,Tamil Nadu,South,0.6762427773390619,0.4022148845900283,1,Diwali Sale,No,Yes,8,6,0.3825802114812937,0.26219333759678215,0.3251958149029716,-1.0015844154563869,High,0.008633032968098841,0.6071927849934999,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2025,3,33,17,Sunday,1,74.0,91.0,81.0,69.0,58.266666666666666,16.802777548171214,58.58678252915619,-0.2432432432432432,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
2,4,New Delhi,Delhi,North,-0.10171172352488321,1.6100673908663894,1,Weekend Flash Sale,No,No,9,0,0.36657025971109847,0.6687156451012253,-0.44929067949033324,0.26946179705171824,High,-0.4875182870375857,-0.4814103165401458,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2025,3,38,15,Monday,0,21.0,53.0,68.0,37.0,54.36666666666667,12.261049438498702,58.51155042203465,0.2857142857142858,-1.0,-1.8369701987210297e-16,0.0,1.0
2,2,Mumbai,Maharashtra,West,-0.25813375571727537,-0.8056376216863328,1,Great Indian Festival,No,Yes,9,5,-1.474574193861355,-0.5508512774121039,0.8784004537553323,-1.3193459685834132,Medium,0.008633032968098841,1.1200740780876355,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2025,3,38,20,Saturday,1,47.0,95.0,27.0,55.857142857142854,52.36666666666667,17.30538039097026,58.470873786407765,0.25531914893617014,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
2,7,Kochi,Kerala,South,-0.9227656452856182,0.8048323866821486,1,End of Season Sale,No,Yes,10,5,-0.962255737215107,-0.7541124311643255,-1.4450590294245824,-1.6371075217104396,Low,1.4970869929851525,0.9525365762520976,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2025,4,41,11,Saturday,1,43.0,27.0,85.0,62.857142857142854,55.46666666666667,14.542220960918748,58.52232046581842,0.7209302325581395,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2,2,Mumbai,Maharashtra,West,0.7898515568450064,-0.4030201195942124,1,Republic Day Sale,No,No,12,2,-1.410534386780574,-0.27983640574247526,0.2145548871324995,1.2227464564327972,Low,1.000935672979468,0.43965528315796204,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2025,4,52,24,Wednesday,0,32.0,68.0,49.0,67.0,54.3,19.356308187943817,58.39730436531885,0.71875,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
2,2,Mumbai,Maharashtra,West,-0.6302685553927173,-0.0004026175020920403,1,Diwali Sale,No,No,12,4,-1.0583154478362786,1.685021413862333,0.5464776704439159,-0.3660613092023343,Medium,-0.9836696070432703,0.6056301434040947,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2025,4,52,26,Friday,0,58.0,67.0,41.0,37.57142857142857,49.7,20.098566639249853,58.364110798875956,0.24137931034482762,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
15,5,Kolkata,West Bengal,East,0.1922037653236282,-1.6108726258705734,0,No Promotion,No,No,1,3,-0.5940268465006163,1.007484234688261,0.8784004537553323,0.5872233501787445,High,-0.4875182870375857,1.5434383315601177,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2023,1,1,5,Thursday,0,33.0,,,51.42857142857143,,23.7336409824897,58.0,-0.36363636363636365,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
15,5,Kolkata,West Bengal,East,-0.7196028054039626,0.8048323866821486,1,Big Billion Days,No,No,2,0,-0.2578178593265162,0.8042230809360396,-1.002495318342694,-0.6838228623293606,Medium,-0.9836696070432703,-0.7518589287636692,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,1,7,13,Monday,0,61.0,,89.0,64.14285714285714,56.36666666666667,13.692194509142503,59.005847953216374,0.47540983606557385,0.8660254037844386,0.5000000000000001,0.0,1.0
15,4,New Delhi,Delhi,North,-0.1469014165667833,-0.8056376216863328,1,End of Season Sale,No,No,3,2,1.0710081375996894,-1.4994033282558046,-1.6663408849655266,0.26946179705171824,Low,-1.4798209270489548,1.5531490328657087,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2023,1,13,29,Wednesday,0,15.0,,60.0,53.42857142857143,61.266666666666666,27.066936428399984,58.245810055865924,3.333333333333333,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
15,8,Lucknow,Uttar Pradesh,North,-0.2940955608169739,-0.4030201195942124,1,Republic Day Sale,No,No,4,1,-0.8181661712833498,-1.7026644820080261,0.3251958149029716,-0.3660613092023343,Medium,0.008633032968098841,-1.0734282444120269,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2023,2,14,4,Tuesday,0,45.0,,26.0,59.857142857142854,56.86666666666667,27.925069808498662,58.2257217847769,0.8222222222222222,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
15,2,Mumbai,Maharashtra,West,0.35521181371926364,-0.0004026175020920403,1,Republic Day Sale,No,Yes,6,6,0.9269185716679321,-0.8896198669991399,-0.11736789617891688,1.5405080095598234,Medium,-0.9836696070432703,0.7927006651072,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2023,2,24,18,Sunday,1,86.0,,98.0,60.714285714285715,64.53333333333333,22.529345941935993,58.35434173669468,0.023255813953488413,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
15,9,Vijayawada,Andhra Pradesh,South,-1.1888523125196702,1.6100673908663894,1,End of Season Sale,No,Yes,7,5,-0.14574819693514945,-0.14432896990766092,1.3209641648372208,0.9049849033057709,High,0.008633032968098841,1.3759008297245792,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2023,3,26,1,Saturday,1,85.0,,38.0,56.57142857142857,53.13333333333333,23.922493897704555,58.48527528809219,-0.3176470588235294,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
15,8,Lucknow,Uttar Pradesh,North,2.412786130273534,-1.6108726258705734,0,No Promotion,No,No,7,0,0.6387394398044176,1.2107453884404826,-0.006726968408444751,-0.04829975607530804,Medium,1.000935672979468,1.3696502633669576,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,2023,3,29,17,Monday,0,75.0,,94.0,65.71428571428571,66.13333333333334,31.383192347254354,58.987028301886795,-0.7466666666666666,-0.4999999999999997,-0.8660254037844388,0.0,1.0
15,6,Ahmedabad,Gujarat,West,-1.0170020811609903,0.4022148845900283,1,Diwali Sale,No,No,7,0,-0.9782656889853023,-1.296142174503583,0.657118598214388,-1.6371075217104396,Low,0.008633032968098841,-0.5480458186026482,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2023,3,31,31,Monday,0,68.0,21.0,21.0,55.0,62.43333333333333,21.617893822787856,58.987991266375545,-0.05882352941176472,-0.4999999999999997,-0.8660254037844388,0.0,1.0
15,1,Bengaluru,Karnataka,South,1.0738921687540202,0.4022148845900283,1,Great Indian Festival,No,No,9,1,0.2865205008601222,-1.4994033282558046,0.10391395936202738,-0.04829975607530804,High,1.000935672979468,1.068172053868098,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2023,3,37,12,Tuesday,0,94.0,90.0,82.0,62.857142857142854,59.5,27.5888176104533,58.916666666666664,-0.7659574468085106,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
