date,customer_id,order_id,product_id,product_name,brand,warehouse_id,city,state,region,supplier_id,selling_price,procurement_cost,discount_percent,promotion,promotion_name,holiday_flag,festival_flag,weekend,month,day_of_week,inventory_level,reorder_point,safety_stock,supplier_lead_time_days,lead_time_variability,stockout_flag,inventory_turnover,delivery_time_days,return_quantity,shipping_cost,profit_margin,demand_trend,delivery_status,category_Electronics,category_Fashion,category_Grocery,category_Home,promotion_type_Buy 1 Get 1,promotion_type_Cashback,promotion_type_Flat Discount,promotion_type_Percentage Discount,promotion_type_No Promotion,festival_name_Dussehra,festival_name_Holi,festival_name_Sankranti,festival_name_Ugadi,holiday_name_Independence Day,holiday_name_New Year,holiday_name_Republic Day,payment_method_Credit Card,payment_method_Debit Card,payment_method_Net Banking,payment_method_UPI,payment_method_Wallet,weather_Cold,weather_Hot,weather_Humid,weather_Rainy,weather_Sunny,year,quarter,week,day,day_name,is_weekend,lag_1,lag_7,lag_30,rolling_mean_7,rolling_mean_30,rolling_std_7,expanding_mean,demand_growth,month_sin,month_cos,day_sin,day_cos
2023-08-26,CUST104015,ORD202304015,P1045,Tata Grocer 5,17,6,Ahmedabad,Gujarat,West,5,0.40060058029879336,0.06119811407170636,-0.8056376216863328,1,Weekend Flash Sale,No,No,Yes,8,5,1.0389882340592989,1.1429916705230754,-1.5556999571950545,0.9049849033057709,Medium,No,-0.7419257530162237,0.5047843529737834,1,0.1678672638578055,0.9459200805533993,Stable,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2023,3,34,26,Saturday,1,62.0,67.0,91.0,45.857142857142854,52.43333333333333,30.536473117833733,58.821083172147,-0.048387096774193505,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
2023-08-26,CUST102122,ORD202302122,P1083,Lakme Beaut 3,5,1,Bengaluru,Karnataka,South,0,1.3613667991871432,1.271676846434472,-0.4030201195942124,1,Great Indian Festival,No,No,Yes,8,5,0.4946498738726604,-1.2283884565861758,-0.6705725350312776,-1.3193459685834132,Medium,No,-0.4151890263025674,1.4970869929851525,0,-0.9625923088206284,0.2984634938286167,Decreasing,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2023,3,34,26,Saturday,1,6.0,72.0,28.0,43.0,53.5,30.03331483536225,58.820909970958375,9.333333333333334,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
2023-08-26,CUST100887,ORD202300887,P1072,Milton Hom 12,8,0,Hyderabad,Telangana,South,7,-0.5708285149488376,-0.7232644170948315,-0.4030201195942124,1,Big Billion Days,No,No,Yes,8,5,-1.2664448208488168,-0.14432896990766092,-1.5556999571950545,0.9049849033057709,Low,No,2.5721181893651472,0.5047843529737834,2,0.31486719051830075,0.769233209817149,Increasing,2,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2023,3,34,26,Saturday,1,59.0,58.0,47.0,53.857142857142854,53.46666666666667,30.580105577693043,58.83961352657005,0.3220338983050848,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
2023-08-27,CUST103902,ORD202303902,P1088,Lakme Beaut 8,5,7,Kochi,Kerala,South,40,-0.19416479229232417,0.024119177127602958,-0.0004026175020920403,1,Diwali Sale,No,No,Yes,8,6,-0.706096508891983,-0.7541124311643255,1.6528869481486372,-1.3193459685834132,High,No,-0.7419257530162237,0.5047843529737834,3,-0.5625560619328416,-0.6288461230555955,Stable,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2023,3,34,27,Sunday,1,98.0,52.0,6.0,65.14285714285714,56.86666666666667,21.474237056129816,58.863461538461536,-0.6938775510204082,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
2023-08-27,CUST103956,ORD202303956,P1013,Apple Electronic 13,2,4,New Delhi,Delhi,North,33,-1.5784184888337964,-1.603253983235194,-0.4030201195942124,1,Big Billion Days,No,No,Yes,8,6,0.9909583787487131,0.05893218384456062,-1.6663408849655266,0.26946179705171824,Medium,No,-0.46186570154737544,-0.4875182870375857,2,-1.1105967907885987,0.14430716365604943,Decreasing,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2023,3,34,27,Sunday,1,78.0,86.0,39.0,54.714285714285715,54.53333333333333,31.02533526928315,58.851351351351354,-0.08974358974358976,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
2023-08-27,CUST101040,ORD202301040,P1024,Puma Fashio 4,14,7,Kochi,Kerala,South,3,0.6504544594853049,0.9296636574062568,0.8048323866821486,1,End of Season Sale,No,No,Yes,8,6,0.6067195362640272,-0.957373584916547,-0.11736789617891688,-1.3193459685834132,Low,No,-0.7419257530162237,-0.4875182870375857,1,0.5955845903293455,-0.4580883419413672,Decreasing,3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2023,3,34,27,Sunday,1,71.0,81.0,71.0,49.285714285714285,53.86666666666667,27.102978223276907,58.84378013500482,-0.2816901408450704,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
2023-08-27,CUST103558,ORD202303558,P1047,Fortune Grocer 7,4,3,Chennai,Tamil Nadu,South,25,-0.1435047243309796,-0.15081261951718938,0.4022148845900283,1,Big Billion Days,No,No,Yes,8,6,-0.27382781109671145,0.32994705551418935,-1.4450590294245824,1.2227464564327972,Medium,No,1.405201308244946,1.000935672979468,3,1.4307049026101553,0.13363480233641017,Stable,2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2023,3,34,27,Sunday,1,55.0,45.0,94.0,68.0,58.13333333333333,25.71640202931461,58.90115163147793,0.8545454545454545,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
2023-08-27,CUST102121,ORD202302121,P1057,Fortune Grocer 17,4,9,Vijayawada,Andhra Pradesh,South,47,-1.2146821040270999,-1.196535488566977,-0.0004026175020920403,1,Republic Day Sale,No,No,Yes,8,6,-0.28983776286690666,0.7364693630186324,-1.5556999571950545,-0.04829975607530804,Low,No,1.3118479577553297,1.4970869929851525,2,0.3393113696668569,-0.2938525594113629,Increasing,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2023,3,34,27,Sunday,1,69.0,53.0,38.0,69.71428571428571,56.06666666666667,15.2502927372373,58.891241578440805,0.42028985507246386,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
2023-08-27,CUST100690,ORD202300690,P1046,Nestle Grocer 6,9,1,Bengaluru,Karnataka,South,40,1.7950443535476763,1.8876052768265377,-0.4030201195942124,1,End of Season Sale,No,No,Yes,8,6,-0.8021562195131545,0.4654544913490037,-0.5599316072608054,-0.3660613092023343,Medium,No,0.9851112310416738,1.000935672979468,0,0.7343248400172695,0.024539553291208747,Stable,2,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2023,3,34,27,Sunday,1,51.0,31.0,63.0,56.57142857142857,54.06666666666667,23.96425910153935,58.85356454720617,0.3529411764705883,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
2023-08-27,CUST100760,ORD202300760,P1057,Fortune Grocer 17,4,1,Bengaluru,Karnataka,South,37,0.685848075529686,0.46109346260693,-0.8056376216863328,1,Big Billion Days,No,No,Yes,8,6,0.7828290057361749,0.39770077343159654,-0.6705725350312776,1.2227464564327972,Low,No,-0.7419257530162237,0.008633032968098841,0,0.7798646806227987,0.6127052437957731,Stable,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2023,3,34,27,Sunday,1,30.0,33.0,25.0,64.57142857142857,57.86666666666667,21.71679183532985,58.8597502401537,0.8333333333333333,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
2023-08-28,CUST101921,ORD202301921,P1074,Prestige Hom 14,13,1,Bengaluru,Karnataka,South,25,0.9262542564095302,0.7954306122355277,0.8048323866821486,1,Diwali Sale,No,No,No,8,0,-1.6506836633335027,1.1429916705230754,-1.002495318342694,-0.6838228623293606,Medium,No,1.3118479577553297,0.5047843529737834,1,-1.3857333277803383,0.39451474570537015,Increasing,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2023,3,35,28,Monday,0,22.0,44.0,89.0,59.285714285714285,54.5,31.87326092361371,58.84674329501916,0.7727272727272727,-0.8660254037844385,-0.5000000000000004,0.0,1.0
2023-08-28,CUST102988,ORD202302988,P1016,Apple Electronic 16,2,8,Lucknow,Uttar Pradesh,North,14,1.2071470180047774,0.5595568018526489,-1.6108726258705734,0,No Promotion,No,No,No,8,0,-0.706096508891983,1.4817602601101114,-0.006726968408444751,0.5872233501787445,High,No,0.9851112310416738,-0.4875182870375857,3,-0.10704603862116222,1.2649051022181728,Decreasing,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2023,3,35,28,Monday,0,39.0,64.0,30.0,59.714285714285715,55.9,32.0453547632845,58.85933014354067,0.8461538461538463,-0.8660254037844385,-0.5000000000000004,0.0,1.0
2023-08-28,CUST101210,ORD202301210,P1010,Samsung Electronic 10,15,5,Kolkata,West Bengal,East,14,0.3652899115617579,-0.09602219810169392,-0.8056376216863328,1,Big Billion Days,No,No,No,8,0,-0.3058477146371019,1.5495139780275184,0.657118598214388,1.2227464564327972,Medium,No,0.0515777261455129,0.008633032968098841,1,-0.10838544569779515,1.2566043767473423,Decreasing,3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2023,3,35,28,Monday,0,36.0,59.0,63.0,55.142857142857146,53.86666666666667,26.548248978219267,58.838586437440306,0.6666666666666667,-0.8660254037844385,-0.5000000000000004,0.0,1.0
2023-08-28,CUST104768,ORD202304768,P1027,Adidas Fashio 7,1,8,Lucknow,Uttar Pradesh,North,27,0.9326951148249186,0.43370223738173663,-0.4030201195942124,1,Weekend Flash Sale,No,No,No,8,0,0.8308588610467607,0.600961927183818,-0.8918543905722218,0.26946179705171824,Low,No,-1.162015830219496,0.5047843529737834,3,-0.24991612679537165,1.095333139028349,Decreasing,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,2023,3,35,28,Monday,0,72.0,47.0,94.0,50.857142857142854,53.96666666666667,28.014452052637374,58.83747609942639,-0.5,-0.8660254037844385,-0.5000000000000004,0.0,1.0
2023-08-28,CUST100449,ORD202300449,P1064,Milton Hom 4,8,9,Vijayawada,Andhra Pradesh,South,22,0.9889126523784205,1.3872518550271584,0.4022148845900283,1,Great Indian Festival,No,No,No,8,0,-1.5386140009421359,-0.4830975594946968,0.8784004537553323,-0.6838228623293606,Medium,No,-0.32183567581295147,0.008633032968098841,1,0.0451998990894801,-0.5968290390966777,Decreasing,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2023,3,35,28,Monday,0,102.0,27.0,81.0,61.0,56.166666666666664,30.908467016876347,58.86577181208054,-0.7843137254901961,-0.8660254037844385,-0.5000000000000004,0.0,1.0
2023-08-29,CUST102502,ORD202302502,P1043,Nestle Grocer 3,9,2,Mumbai,Maharashtra,West,16,-0.9385131915851864,-1.0804543236898922,-0.4030201195942124,1,Diwali Sale,No,No,No,8,1,0.7988389575063701,1.1429916705230754,0.657118598214388,-1.0015844154563869,Medium,No,0.09825440139032098,-1.4798209270489548,0,-0.6846653404192363,0.9915740706429671,Decreasing,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2023,3,35,29,Tuesday,0,60.0,57.0,60.0,60.57142857142857,54.96666666666667,30.154364763425438,58.87118320610687,0.55,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
2023-08-29,CUST103947,ORD202303947,P1010,Samsung Electronic 10,15,1,Bengaluru,Karnataka,South,30,0.8841253190086841,0.9836928516538772,-0.8056376216863328,1,Diwali Sale,No,No,No,8,1,-0.2257979557861257,1.1429916705230754,0.8784004537553323,-1.6371075217104396,High,No,0.9384345557968656,0.5047843529737834,1,1.3511217988068651,-0.04957406698406397,Increasing,4,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2023,3,35,29,Tuesday,0,93.0,42.0,41.0,58.857142857142854,56.6,27.64313399639874,58.90085795996187,-0.032258064516129004,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
2023-08-29,CUST103065,ORD202303065,P1072,Milton Hom 12,8,6,Ahmedabad,Gujarat,West,6,0.14431828479299508,-0.12226660072188213,-0.8056376216863328,1,End of Season Sale,No,No,No,8,1,0.6387394398044176,-0.5508512774121039,1.3209641648372208,-0.04829975607530804,Low,No,0.23828442712474496,-0.4875182870375857,0,-0.628298625944255,0.8534262824498587,Increasing,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2023,3,35,29,Tuesday,0,17.0,22.0,57.0,62.285714285714285,56.56666666666667,34.89371617600265,58.89383886255924,4.529411764705882,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
2023-08-29,CUST104077,ORD202304077,P1047,Fortune Grocer 7,4,4,New Delhi,Delhi,North,33,-0.06597802352038484,-0.29130187592756,-0.8056376216863328,1,Republic Day Sale,No,No,No,8,1,1.247117607071837,-0.6863587132469183,0.7677595259848602,1.5405080095598234,High,No,-1.0219858044850718,-0.9836696070432703,1,-0.37660171279359655,0.8125155640579084,Stable,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2023,3,35,29,Tuesday,0,94.0,44.0,25.0,56.142857142857146,57.3,32.93138610013534,58.88257575757576,-0.5,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
2023-08-29,CUST104976,ORD202304976,P1048,Tata Grocer 8,17,7,Kochi,Kerala,South,33,-0.2796336977812632,-0.6442701601269589,-0.8056376216863328,1,Diwali Sale,No,No,No,8,1,1.5352967389353516,0.1266859017619678,1.542246020378165,1.2227464564327972,Low,No,-0.4151890263025674,1.000935672979468,0,1.2812493963091658,1.4077961621088986,Increasing,4,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2023,3,35,29,Tuesday,0,41.0,54.0,69.0,68.28571428571429,57.3,28.709547109595764,58.9002849002849,1.048780487804878,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
2023-08-29,CUST103207,ORD202303207,P1008,Samsung Electronic 8,15,3,Chennai,Tamil Nadu,South,33,-0.5940371715441453,-0.41200520419701575,-0.0004026175020920403,1,Big Billion Days,No,No,No,8,1,0.7668190539659796,-0.8896198669991399,-0.3386497517198611,-0.04829975607530804,Low,No,-0.13512897483371916,0.5047843529737834,2,0.9873611602445607,-0.7699584560597148,Increasing,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2023,3,35,29,Tuesday,0,83.0,82.0,65.0,62.142857142857146,59.53333333333333,30.405200056506622,58.89801699716714,-0.03614457831325302,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
2023-08-29,CUST100261,ORD202300261,P1012,Samsung Electronic 12,15,7,Kochi,Kerala,South,26,0.8626751453291035,1.2785777094772748,0.8048323866821486,1,Big Billion Days,No,No,No,8,1,0.9429285234381273,1.2107453884404826,0.5464776704439159,0.26946179705171824,High,No,-1.5354292321779601,-0.4875182870375857,0,0.7026255392036164,-0.6709426593719505,Stable,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2023,3,35,29,Tuesday,0,90.0,,60.0,58.57142857142857,55.266666666666666,28.094229198995876,58.86380952380952,-0.7777777777777778,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
2023-08-29,CUST102666,ORD202302666,P1040,Nike Fashio 20,10,7,Kochi,Kerala,South,0,1.8183857258347373,1.51488892657049,-1.6108726258705734,0,No Promotion,No,No,No,8,1,-0.7381164124323736,-0.27983640574247526,-0.8918543905722218,0.5872233501787445,Low,No,-1.2553691807091123,-0.4875182870375857,1,0.9738554722218427,0.5878030673832814,Stable,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,3,35,29,Tuesday,0,84.0,23.0,76.0,62.142857142857146,55.333333333333336,34.74396144861517,58.86053130929791,-0.7976190476190477,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
2023-08-29,CUST100429,ORD202300429,P1002,Samsung Electronic 2,15,8,Lucknow,Uttar Pradesh,North,17,0.12854170693585587,0.4818827359808944,0.4022148845900283,1,End of Season Sale,No,No,No,8,1,-0.7381164124323736,-0.7541124311643255,0.7677595259848602,-0.6838228623293606,Low,No,1.451877983489754,-0.4875182870375857,3,-0.38932608002161223,-0.8535586197302225,Stable,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,3,35,29,Tuesday,0,30.0,67.0,22.0,56.57142857142857,59.03333333333333,30.159891372799148,58.87807183364839,1.7666666666666666,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
2023-08-29,CUST102269,ORD202302269,P1095,Nivea Beaut 15,11,4,New Delhi,Delhi,North,36,-0.7602635754647912,-0.6274932713145545,-0.0004026175020920403,1,Great Indian Festival,No,No,No,8,1,-1.7627533257248693,-1.296142174503583,-0.11736789617891688,-0.04829975607530804,Medium,No,0.8917578805520575,-0.4875182870375857,2,1.7197935966501572,-0.6774646579561744,Stable,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,2023,3,35,29,Tuesday,0,47.0,20.0,39.0,57.57142857142857,57.0,31.277559276351976,58.85525070955534,-0.36170212765957444,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
2023-08-29,CUST102941,ORD202302941,P1051,Aashirvaad Grocer 11,0,6,Ahmedabad,Gujarat,West,39,-0.29322046672447755,-0.09869047867181033,1.6100673908663894,1,End of Season Sale,No,No,No,8,1,-0.6260467500410068,1.4817602601101114,0.657118598214388,1.5405080095598234,Medium,No,-0.3685123510577593,1.000935672979468,3,-0.0521303484792002,-0.6027581287186996,Stable,2,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2023,3,35,29,Tuesday,0,90.0,42.0,57.0,61.42857142857143,56.8,30.032522054472558,58.87642585551331,-0.5444444444444445,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
2023-08-29,CUST103816,ORD202303816,P1088,Lakme Beaut 8,5,0,Hyderabad,Telangana,South,31,-0.7613170062680807,-0.7245437569947678,0.4022148845900283,1,Diwali Sale,No,No,No,8,1,-1.0102855925256928,-1.5671570461732116,1.6528869481486372,0.5872233501787445,High,No,2.432088163630723,1.4970869929851525,0,1.2604885866213507,-0.14977568159623267,Decreasing,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2023,3,35,29,Tuesday,0,20.0,57.0,28.0,65.85714285714286,57.333333333333336,28.777471347268495,58.89343482397717,3.5,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
2023-08-30,CUST104658,ORD202304658,P1042,Fortune Grocer 2,4,3,Chennai,Tamil Nadu,South,41,1.2168684424256853,1.5674484741262054,-0.0004026175020920403,1,Great Indian Festival,No,No,No,8,2,0.07839112784758401,0.32994705551418935,1.0996823092962764,-1.6371075217104396,High,No,-0.9753091292402639,-0.4875182870375857,0,0.43708808626108153,-0.4521592523193454,Increasing,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2023,3,35,30,Wednesday,0,80.0,78.0,89.0,55.142857142857146,57.733333333333334,30.17409800600818,58.87547169811321,-0.5625,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
2023-08-30,CUST103749,ORD202303749,P1005,Apple Electronic 5,2,9,Vijayawada,Andhra Pradesh,South,49,-1.1759042378430171,-1.2351189451753355,-0.4030201195942124,1,Weekend Flash Sale,No,No,No,8,2,1.1510578964506655,0.05893218384456062,1.542246020378165,0.5872233501787445,Low,No,-0.46186570154737544,1.4970869929851525,3,1.0158235606230166,0.537405805596096,Decreasing,2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2023,3,35,30,Wednesday,0,35.0,91.0,18.0,63.142857142857146,59.56666666666667,25.42589606043789,58.88878416588125,1.0857142857142859,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
2023-08-31,CUST103949,ORD202303949,P1070,Philips Hom 10,12,1,Bengaluru,Karnataka,South,32,-0.4150119981000685,-0.3818181629599679,-0.4030201195942124,1,Big Billion Days,No,No,No,8,3,0.5426797291832461,-0.957373584916547,0.2145548871324995,-0.6838228623293606,Medium,No,0.14493107663512905,1.000935672979468,0,-0.45752422367351997,-0.040087523588829055,Decreasing,3,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,2023,3,35,31,Thursday,0,73.0,53.0,6.0,62.0,62.233333333333334,23.94437999475729,58.91431261770245,0.17808219178082196,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
2023-08-31,CUST103780,ORD202303780,P1096,Lakme Beaut 16,5,7,Kochi,Kerala,South,7,0.3654101851574091,0.15255234881115953,-0.4030201195942124,1,Diwali Sale,No,No,No,8,3,-0.8501860748237403,0.32994705551418935,0.10391395936202738,-1.3193459685834132,High,No,-0.3685123510577593,-1.4798209270489548,0,1.0329010008500905,0.6500585084145104,Increasing,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2023,3,35,31,Thursday,0,86.0,57.0,62.0,60.42857142857143,61.36666666666667,25.409034763623875,58.89275634995296,-0.5813953488372092,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
2023-09-01,CUST100265,ORD202300265,P1096,Lakme Beaut 16,5,3,Chennai,Tamil Nadu,South,39,-0.1914441206113875,0.6279805627158302,1.6100673908663894,1,End of Season Sale,No,No,No,9,4,-1.1703851102276452,0.4654544913490037,-0.3386497517198611,-0.04829975607530804,High,No,-0.22848232532333532,1.000935672979468,0,-1.155132076086653,-2.6506656841650353,Decreasing,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2023,3,35,1,Friday,0,55.0,39.0,51.0,50.285714285714285,57.96666666666667,22.588450483335258,58.819119025304595,-0.4181818181818182,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
2023-09-01,CUST104291,ORD202304291,P1067,Prestige Hom 7,13,5,Kolkata,West Bengal,East,31,0.2789002909612825,-0.015615087568315382,-0.4030201195942124,1,End of Season Sale,No,No,No,9,4,0.36657025971109847,1.2107453884404826,-0.8918543905722218,-1.3193459685834132,Medium,No,-0.7886024282610318,-0.9836696070432703,0,-1.5908858450179926,0.8789213678245525,Stable,2,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2023,3,35,1,Friday,0,24.0,,78.0,54.285714285714285,59.13333333333333,24.86439412569892,58.84788732394366,0.9166666666666667,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
2023-09-01,CUST101385,ORD202301385,P1046,Nestle Grocer 6,9,9,Vijayawada,Andhra Pradesh,South,8,0.44352995921552496,0.3342166218608348,-0.4030201195942124,1,Weekend Flash Sale,No,No,No,9,4,1.247117607071837,-0.008821534072846556,-0.228008823949389,-1.0015844154563869,Low,No,-0.8819557787506478,-0.9836696070432703,3,-1.5782730950463628,0.3903643829699549,Stable,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2023,3,35,1,Friday,0,46.0,59.0,71.0,50.714285714285715,58.6,22.208964299086283,58.84427767354597,0.19565217391304346,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
2023-09-01,CUST102824,ORD202302824,P1050,Tata Grocer 10,17,0,Hyderabad,Telangana,South,26,1.2400273306365859,1.5874735312203798,-0.0004026175020920403,1,Big Billion Days,No,No,No,9,4,-1.1703851102276452,0.39770077343159654,-0.228008823949389,-0.04829975607530804,Medium,No,1.2651712825105217,-1.4798209270489548,2,-1.369772060117126,-0.44207979996190827,Decreasing,2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,2023,3,35,1,Friday,0,68.0,27.0,102.0,49.285714285714285,54.766666666666666,17.978823522079754,58.78544776119403,-0.13235294117647056,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
2023-09-01,CUST100464,ORD202300464,P1078,Prestige Hom 18,13,6,Ahmedabad,Gujarat,West,19,-1.0417203787499887,-1.208079438785561,-1.6108726258705734,0,No Promotion,No,No,No,9,4,-1.7147234704142835,0.5332082092664109,-1.223777173883638,-1.3193459685834132,Medium,No,1.8252913854482187,-0.4875182870375857,2,-0.6941528072120549,1.3206385446651778,Increasing,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2023,3,35,1,Friday,0,59.0,88.0,22.0,47.42857142857143,55.43333333333333,17.961599250040063,58.769804287045666,-0.288135593220339,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
2023-09-01,CUST103042,ORD202303042,P1034,Puma Fashio 14,14,2,Mumbai,Maharashtra,West,19,-1.3350552364470805,-1.379349573333573,-0.0004026175020920403,1,Great Indian Festival,No,No,No,9,4,0.20647074200914597,-0.008821534072846556,-0.11736789617891688,0.26946179705171824,Low,No,-1.30204585595392,-0.9836696070432703,2,0.00010652750949527174,0.47870781833807985,Increasing,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2023,3,35,1,Friday,0,36.0,72.0,59.0,59.57142857142857,60.2,26.676188776117293,58.859962406015036,-0.33333333333333337,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
2023-09-01,CUST103102,ORD202303102,P1018,Apple Electronic 18,2,1,Bengaluru,Karnataka,South,3,-0.9646830670527332,-0.9009372293663565,0.4022148845900283,1,Great Indian Festival,No,No,No,9,4,1.2791375106122276,0.1266859017619678,1.542246020378165,1.2227464564327972,Low,No,-0.22848232532333532,-0.9836696070432703,2,1.2347050003961613,-0.44267270892411054,Decreasing,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,2023,3,35,1,Friday,0,42.0,52.0,39.0,55.57142857142857,57.1,22.217539189096623,58.79795158286778,1.119047619047619,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
