date,customer_id,order_id,product_id,product_name,brand,warehouse_id,city,state,region,supplier_id,selling_price,procurement_cost,discount_percent,promotion,promotion_name,holiday_flag,festival_flag,weekend,month,day_of_week,units_sold,inventory_level,reorder_point,safety_stock,supplier_lead_time_days,lead_time_variability,stockout_flag,inventory_turnover,delivery_time_days,return_quantity,shipping_cost,profit_margin,demand_trend,delivery_status,category_Electronics,category_Fashion,category_Grocery,category_Home,promotion_type_Buy 1 Get 1,promotion_type_Cashback,promotion_type_Flat Discount,promotion_type_Percentage Discount,promotion_type_No Promotion,festival_name_Dussehra,festival_name_Holi,festival_name_Sankranti,festival_name_Ugadi,holiday_name_Independence Day,holiday_name_New Year,holiday_name_Republic Day,payment_method_Credit Card,payment_method_Debit Card,payment_method_Net Banking,payment_method_UPI,payment_method_Wallet,weather_Cold,weather_Hot,weather_Humid,weather_Rainy,weather_Sunny,year,quarter,week,day,day_name,is_weekend,lag_1,lag_7,lag_30,rolling_mean_7,rolling_mean_30,rolling_std_7,expanding_mean,demand_growth,month_sin,month_cos,day_sin,day_cos
2023-07-12,CUST103387,ORD202303387,P1016,Apple Electronic 16,2,0,Hyderabad,Telangana,South,20,-0.537856960278949,-0.7961439474537406,-0.8056376216863328,1,Great Indian Festival,No,No,No,7,2,82,-0.3378676181774924,0.1266859017619678,-1.4450590294245824,0.5872233501787445,Medium,No,0.7984045300624414,0.008633032968098841,2,-1.3463324362760445,1.2186582031664026,Decreasing,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,2023,3,28,12,Wednesday,0,36.0,83.0,59.0,63.0,66.86666666666666,25.59947916136839,58.79975874547648,1.2777777777777777,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
2023-07-12,CUST101141,ORD202301141,P1049,Nestle Grocer 9,9,8,Lucknow,Uttar Pradesh,North,4,1.1676640997082568,0.784665823856313,-1.6108726258705734,0,No Promotion,No,No,No,7,2,48,-0.8181661712833498,0.32994705551418935,0.2145548871324995,1.2227464564327972,Low,No,0.09825440139032098,0.5047843529737834,3,0.39467352883436324,0.817851744717728,Increasing,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2023,3,28,12,Wednesday,0,82.0,94.0,88.0,56.42857142857143,65.53333333333333,21.96100440065782,58.78674698795181,-0.41463414634146345,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
2023-07-13,CUST100709,ORD202300709,P1008,Samsung Electronic 8,15,9,Vijayawada,Andhra Pradesh,South,17,0.5217202384848845,0.06198126139363003,-0.4030201195942124,1,Diwali Sale,No,No,No,7,3,91,-0.17776810047553995,-0.2120826878250681,0.5464776704439159,-1.6371075217104396,Low,No,0.8917578805520575,-0.4875182870375857,3,0.3110722038011733,1.1765616668500476,Stable,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2023,3,28,13,Thursday,0,48.0,67.0,67.0,59.857142857142854,66.33333333333333,25.478282068123367,58.82551143200963,0.8958333333333333,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
2023-07-14,CUST100797,ORD202300797,P1016,Apple Electronic 16,2,3,Chennai,Tamil Nadu,South,41,-0.47164012482493134,0.043859272219143076,1.6100673908663894,1,Diwali Sale,No,No,No,7,4,73,0.22248069377934124,1.346252824275297,0.8784004537553323,-1.6371075217104396,Medium,No,0.004901050900704822,1.4970869929851525,3,1.2374954318058138,-2.0577567219628534,Decreasing,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,2023,3,28,14,Friday,0,91.0,29.0,69.0,66.14285714285714,66.46666666666667,21.751847212199237,58.84254807692308,-0.19780219780219777,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
2023-07-15,CUST104391,ORD202304391,P1080,Philips Hom 20,12,9,Vijayawada,Andhra Pradesh,South,45,-0.7990912100332814,-0.8257421336433881,0.8048323866821486,1,Diwali Sale,No,No,Yes,7,5,85,-0.1937780522457352,-0.7541124311643255,-0.7812134628017496,-1.6371075217104396,High,No,0.7517278548176333,-0.4875182870375857,3,-0.8655969130211064,0.19944769714085242,Stable,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2023,3,28,15,Saturday,1,73.0,48.0,76.0,71.42857142857143,66.76666666666667,21.093894399858602,58.87394957983193,0.1643835616438356,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
2023-07-15,CUST100304,ORD202300304,P1077,Prestige Hom 17,13,4,New Delhi,Delhi,North,7,-1.5042096803170273,-1.5133056274667767,0.8048323866821486,1,Republic Day Sale,No,No,Yes,7,5,35,1.1670678482208607,-0.27983640574247526,-0.44929067949033324,0.26946179705171824,Medium,No,-1.2553691807091123,1.4970869929851525,1,0.8757439038584593,-0.33713491365212217,Decreasing,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2023,3,28,15,Saturday,1,85.0,85.0,49.0,64.28571428571429,66.3,23.998015790993296,58.84532374100719,-0.5882352941176471,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
2023-07-15,CUST101520,ORD202301520,P1084,Lakme Beaut 4,5,4,New Delhi,Delhi,North,35,-0.5508713928014786,-0.4439817271009528,0.8048323866821486,1,Weekend Flash Sale,No,No,Yes,7,5,86,-0.0016586310033922297,1.4140065421927042,1.4316050926076929,1.5405080095598234,Low,No,0.5650211538384015,-1.4798209270489548,1,-1.417209394081219,-0.3970187188345425,Decreasing,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2023,3,28,15,Saturday,1,35.0,36.0,87.0,71.42857142857143,66.26666666666667,21.485321678277305,58.877844311377245,1.4571428571428573,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
2023-07-15,CUST104997,ORD202304997,P1020,Sony Electronic 20,16,0,Hyderabad,Telangana,South,23,-1.289284912253761,-1.109449705643199,1.6100673908663894,1,Big Billion Days,No,No,Yes,7,5,89,1.887515677879647,0.8719767988534468,-0.3386497517198611,0.9049849033057709,Medium,No,-0.46186570154737544,1.4970869929851525,3,-0.5963760906178303,-2.556986068137091,Increasing,2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2023,3,28,15,Saturday,1,86.0,82.0,78.0,72.42857142857143,66.63333333333334,22.210036341386743,58.91387559808612,0.03488372093023262,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
2023-07-15,CUST104546,ORD202304546,P1021,Nike Fashio 1,10,5,Kolkata,West Bengal,East,0,1.094293058995678,0.5909773499402587,-0.4030201195942124,1,Diwali Sale,No,No,Yes,7,5,38,0.15844088669856024,1.346252824275297,0.43583674267344374,0.9049849033057709,Medium,No,-0.9286324539954558,-1.4798209270489548,3,1.5862993580123803,1.0502720579009832,Decreasing,2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2023,3,28,15,Saturday,1,89.0,48.0,31.0,71.0,66.86666666666666,24.269322199023296,58.888888888888886,-0.5730337078651686,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
2023-07-15,CUST102948,ORD202302948,P1090,Nivea Beaut 10,11,7,Kochi,Kerala,South,4,-1.637987097604062,-1.6617279869015185,0.4022148845900283,1,Great Indian Festival,No,No,Yes,7,5,44,-0.3378676181774924,0.6687156451012253,-1.002495318342694,-1.0015844154563869,Low,No,-0.46186570154737544,-0.4875182870375857,1,-0.5703692698798685,-0.27191492780988213,Stable,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2023,3,28,15,Saturday,1,38.0,91.0,49.0,64.28571428571429,66.7,24.315388033878808,58.87112171837709,0.1578947368421053,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
2023-07-16,CUST101496,ORD202301496,P1046,Nestle Grocer 6,9,3,Chennai,Tamil Nadu,South,1,1.6534201209857446,0.8593438032178584,-0.8056376216863328,1,Diwali Sale,No,No,Yes,7,6,93,1.6153464977863277,-0.8896198669991399,0.7677595259848602,0.5872233501787445,Low,No,-0.2751590005681434,-0.9836696070432703,0,0.008701056251224868,1.3390187224934456,Increasing,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2023,3,28,16,Sunday,1,44.0,73.0,86.0,67.14285714285714,66.93333333333334,26.579619833176572,58.911799761620976,1.1136363636363638,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
2023-07-16,CUST103765,ORD202303765,P1087,Nivea Beaut 7,11,9,Vijayawada,Andhra Pradesh,South,44,-0.2996322935822948,0.17549477913509498,0.8048323866821486,1,End of Season Sale,No,No,Yes,7,6,51,-1.090335351376669,-0.957373584916547,-0.7812134628017496,1.2227464564327972,Low,No,0.6583745043280177,-0.4875182870375857,2,1.0275433725435574,-1.6261189974796653,Stable,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2023,3,28,16,Sunday,1,93.0,85.0,56.0,62.285714285714285,66.76666666666667,25.869636550173947,58.90238095238095,-0.4516129032258065,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
2023-07-16,CUST102253,ORD202302253,P1043,Nestle Grocer 3,9,3,Chennai,Tamil Nadu,South,10,0.5609211359364302,0.7768702199800659,-0.0004026175020920403,1,Weekend Flash Sale,No,No,Yes,7,6,83,0.5907095844938319,-0.7541124311643255,0.9890413815258043,-1.6371075217104396,Low,No,0.004901050900704822,-1.4798209270489548,2,-1.421785701593049,-0.34365691223634615,Decreasing,4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2023,3,28,16,Sunday,1,51.0,35.0,75.0,69.14285714285714,67.03333333333333,23.7025214652266,58.93103448275862,0.6274509803921569,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
2023-07-16,CUST102685,ORD202302685,P1095,Nivea Beaut 15,11,3,Chennai,Tamil Nadu,South,35,0.20754901718257004,0.8211160509274729,1.6100673908663894,1,Great Indian Festival,No,No,Yes,7,6,101,0.8308588610467607,-0.34759012365988246,1.6528869481486372,0.26946179705171824,Low,No,0.284961102369553,-1.4798209270489548,3,-1.0286697246012004,-1.4974577526817916,Increasing,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2023,3,28,16,Sunday,1,83.0,86.0,53.0,71.28571428571429,68.63333333333334,26.043004727529045,58.980997624703086,0.2168674698795181,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
2023-07-16,CUST100543,ORD202300543,P1046,Nestle Grocer 6,9,7,Kochi,Kerala,South,40,-0.6649737087861296,-0.9925834007029135,-1.6108726258705734,0,No Promotion,No,No,Yes,7,6,78,1.3591872694632037,-0.27983640574247526,0.3251958149029716,0.26946179705171824,Low,No,-0.46186570154737544,1.000935672979468,3,-0.8635878024061565,1.6947640998147546,Increasing,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2023,3,28,16,Sunday,1,101.0,89.0,100.0,69.71428571428571,67.9,25.11118134559648,59.00355871886121,-0.2277227722772277,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
2023-07-17,CUST101914,ORD202301914,P1009,Dell Electronic 9,3,9,Vijayawada,Andhra Pradesh,South,9,1.2631530399245476,0.6823375629035435,-0.4030201195942124,1,Republic Day Sale,No,No,No,7,0,67,0.5266697774130509,-0.4830975594946968,0.7677595259848602,-0.3660613092023343,Medium,No,-0.32183567581295147,-1.4798209270489548,1,-1.571687676919583,1.1315005857226819,Decreasing,4,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2023,3,29,17,Monday,0,78.0,38.0,51.0,73.85714285714286,68.43333333333334,21.07469708306298,59.01303317535545,-0.14102564102564108,-0.4999999999999997,-0.8660254037844388,0.0,1.0
2023-07-17,CUST103193,ORD202303193,P1087,Nivea Beaut 7,11,7,Kochi,Kerala,South,31,-1.0414632420972172,-1.112713815855186,-0.8056376216863328,1,Big Billion Days,No,No,No,7,0,93,-0.27382781109671145,1.2784991063578899,0.5464776704439159,1.2227464564327972,Low,No,1.0784645815312899,0.008633032968098841,3,-1.7077491124542405,0.5587505282353745,Stable,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2023,3,29,17,Monday,0,67.0,44.0,35.0,80.85714285714286,70.36666666666666,17.3053803909709,59.053254437869825,0.3880597014925373,-0.4999999999999997,-0.8660254037844388,0.0,1.0
2023-07-17,CUST101219,ORD202301219,P1001,Samsung Electronic 1,15,5,Kolkata,West Bengal,East,35,1.7930867970943196,0.9348955996294384,-1.6108726258705734,0,No Promotion,No,No,No,7,0,27,-1.0102855925256928,-0.6863587132469183,1.4316050926076929,0.9049849033057709,Low,No,-0.6485724025266075,1.000935672979468,0,1.5250214842564107,1.3840798036208113,Decreasing,3,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2023,3,29,17,Monday,0,93.0,93.0,65.0,71.42857142857143,69.1,25.585524181049184,59.015366430260045,-0.7096774193548387,-0.4999999999999997,-0.8660254037844388,0.0,1.0
2023-07-17,CUST101449,ORD202301449,P1073,Milton Hom 13,8,7,Kochi,Kerala,South,42,1.0655559643657841,1.0270798111108286,0.4022148845900283,1,Weekend Flash Sale,No,No,No,7,0,75,0.5266697774130509,-0.14432896990766092,0.43583674267344374,-0.04829975607530804,Low,No,-0.13512897483371916,-0.4875182870375857,0,0.06540262249536445,0.21664205704471565,Stable,4,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2023,3,29,17,Monday,0,27.0,51.0,89.0,74.85714285714286,68.63333333333334,23.94736291277595,59.03423848878394,1.7777777777777777,-0.4999999999999997,-0.8660254037844388,0.0,1.0
2023-07-17,CUST102380,ORD202302380,P1007,Samsung Electronic 7,15,8,Lucknow,Uttar Pradesh,North,39,2.412786130273534,1.3643881379836706,-1.6108726258705734,0,No Promotion,No,No,No,7,0,19,0.6387394398044176,1.2107453884404826,-0.006726968408444751,-0.04829975607530804,Medium,No,-1.4887525569331521,1.000935672979468,2,1.3696502633669576,1.4338841564457947,Increasing,2,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,2023,3,29,17,Monday,0,75.0,83.0,94.0,65.71428571428571,66.13333333333334,31.383192347254354,58.987028301886795,-0.7466666666666666,-0.4999999999999997,-0.8660254037844388,0.0,1.0
2023-07-18,CUST101420,ORD202301420,P1088,Lakme Beaut 8,5,5,Kolkata,West Bengal,East,33,0.9958719314647191,0.8830653953811631,0.8048323866821486,1,Weekend Flash Sale,No,No,No,7,1,78,-0.8021562195131545,0.7364693630186324,1.542246020378165,-1.3193459685834132,High,No,1.405201308244946,1.000935672979468,3,-0.20705510034310873,0.35597566316222823,Decreasing,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2023,3,29,18,Tuesday,0,19.0,101.0,58.0,62.42857142857143,66.8,28.106091527503104,59.00942285041225,3.105263157894737,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
2023-07-18,CUST102660,ORD202302660,P1040,Nike Fashio 20,10,4,New Delhi,Delhi,North,17,-0.6909776896389851,-0.6599072009288279,0.8048323866821486,1,Republic Day Sale,No,No,No,7,1,34,0.4146001150216842,1.346252824275297,0.3251958149029716,0.26946179705171824,High,No,-1.115339154974688,-0.4875182870375857,3,-1.1030068173543437,-0.09582096603583422,Stable,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2023,3,29,18,Tuesday,0,78.0,78.0,74.0,56.142857142857146,65.46666666666667,28.950697006166447,58.98,-0.5641025641025641,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
2023-07-18,CUST104301,ORD202304301,P1077,Prestige Hom 17,13,4,New Delhi,Delhi,North,30,0.2392058570310305,0.3157618448930622,-0.4030201195942124,1,Great Indian Festival,No,No,No,7,1,20,0.3185404044005127,-1.0928810207513615,-1.002495318342694,0.9049849033057709,High,No,-1.4420758816883443,0.5047843529737834,1,1.0705160162522065,-0.07210460754774692,Increasing,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2023,3,29,18,Tuesday,0,34.0,67.0,52.0,49.42857142857143,64.4,31.362701535726195,58.93419506462985,-0.4117647058823529,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
2023-07-18,CUST102828,ORD202302828,P1078,Prestige Hom 18,13,9,Vijayawada,Andhra Pradesh,South,26,-0.16597100252554384,0.20389134233461528,0.8048323866821486,1,Great Indian Festival,No,No,No,7,1,24,-1.5386140009421359,1.2784991063578899,0.3251958149029716,-0.6838228623293606,Medium,No,-0.18180565007852723,-0.4875182870375857,2,-1.2727766643176037,-1.1150314720613848,Stable,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2023,3,29,18,Tuesday,0,20.0,93.0,83.0,39.57142857142857,62.43333333333333,25.721956527819525,58.89319248826291,0.19999999999999996,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
2023-07-18,CUST103582,ORD202303582,P1006,Apple Electronic 6,2,7,Kochi,Kerala,South,6,-0.5086014449781446,-0.2903393818906921,0.8048323866821486,1,End of Season Sale,No,No,No,7,1,35,0.30253045263031747,0.5332082092664109,-0.3386497517198611,1.2227464564327972,Medium,No,-1.0219858044850718,-1.4798209270489548,2,0.2083843279259602,-0.8535586197302225,Decreasing,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2023,3,29,18,Tuesday,0,24.0,27.0,94.0,40.714285714285715,60.46666666666667,25.243575325973257,58.8651817116061,0.45833333333333326,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
2023-07-18,CUST102590,ORD202302590,P1049,Nestle Grocer 9,9,0,Hyderabad,Telangana,South,31,0.16260816606270687,0.22826555726618925,-0.8056376216863328,1,Diwali Sale,No,No,No,7,1,92,0.9589384752083225,1.1429916705230754,1.0996823092962764,-0.04829975607530804,Medium,No,0.004901050900704822,-1.4798209270489548,1,-0.32213249167717917,-0.05372442971947926,Decreasing,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,2023,3,29,18,Tuesday,0,35.0,75.0,67.0,43.142857142857146,61.3,29.543349908389118,58.903981264637004,1.6285714285714286,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
2023-07-18,CUST103235,ORD202303235,P1040,Nike Fashio 20,10,6,Ahmedabad,Gujarat,West,23,-1.0369757927698184,-1.0352390241111473,0.8048323866821486,1,Diwali Sale,No,No,No,7,1,47,1.119037992910275,-0.27983640574247526,0.2145548871324995,-1.6371075217104396,High,No,-0.9753091292402639,1.4970869929851525,1,-1.0166150609115014,-0.02407898160937017,Decreasing,4,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2023,3,29,18,Tuesday,0,92.0,19.0,29.0,47.142857142857146,61.9,27.558595582434602,58.890058479532165,-0.48913043478260865,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
2023-07-19,CUST102813,ORD202302813,P1080,Philips Hom 20,12,9,Vijayawada,Andhra Pradesh,South,31,-0.4087328869340041,0.0866045689848489,1.6100673908663894,1,Republic Day Sale,No,No,No,7,2,48,-1.2024050137680358,-0.7541124311643255,-1.5556999571950545,1.5405080095598234,Medium,No,0.7050511795728253,0.008633032968098841,1,-0.5460367079876983,-1.8650613092471446,Decreasing,4,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2023,3,29,19,Wednesday,0,47.0,78.0,48.0,42.857142857142854,61.9,24.072311697802974,58.87733644859813,0.02127659574468077,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
2023-07-19,CUST104234,ORD202304234,P1060,Tata Grocer 20,17,8,Lucknow,Uttar Pradesh,North,45,1.9315258530541788,1.6031753361137562,-1.6108726258705734,0,No Promotion,No,No,No,7,2,71,1.3591872694632037,1.4817602601101114,-1.5556999571950545,0.9049849033057709,High,No,-0.6018957272817996,0.008633032968098841,2,1.6165476344930136,0.6097406989847621,Decreasing,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,2023,3,29,19,Wednesday,0,48.0,34.0,85.0,48.142857142857146,61.43333333333333,25.803285135996106,58.89148191365228,0.47916666666666674,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
2023-07-19,CUST100606,ORD202300606,P1005,Apple Electronic 5,2,3,Chennai,Tamil Nadu,South,12,1.3946494062595778,1.856670957610555,0.4022148845900283,1,Big Billion Days,No,No,No,7,2,41,0.5586896809534414,-0.07657525199025374,-1.002495318342694,-0.04829975607530804,Low,No,-0.9753091292402639,1.000935672979468,0,-0.4301779958589253,-0.5950503122100711,Stable,2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2023,3,29,19,Wednesday,0,71.0,20.0,36.0,51.142857142857146,61.6,23.060995724589148,58.87062937062937,-0.4225352112676056,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
2023-07-19,CUST100356,ORD202300356,P1069,Philips Hom 9,12,5,Kolkata,West Bengal,East,41,-0.2397692218709524,0.48729302854838225,1.6100673908663894,1,Diwali Sale,No,No,No,7,2,62,-0.4499372805688591,-0.5508512774121039,1.0996823092962764,-1.3193459685834132,Medium,No,0.23828442712474496,0.5047843529737834,3,-0.11586380187566413,-2.4259531874904083,Decreasing,4,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2023,3,29,19,Wednesday,0,41.0,24.0,82.0,56.57142857142857,60.93333333333333,19.85662897587886,58.87427240977881,0.5121951219512195,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
2023-07-19,CUST102545,ORD202302545,P1069,Philips Hom 9,12,9,Vijayawada,Andhra Pradesh,South,9,-0.8960649070510595,-0.9751967330596985,-1.6108726258705734,0,No Promotion,No,No,No,7,2,41,-0.3858974734880781,0.5332082092664109,-1.223777173883638,-1.6371075217104396,Medium,No,-0.5552190520369916,1.4970869929851525,0,-0.3578500137207318,0.5403703504071069,Stable,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,2023,3,29,19,Wednesday,0,62.0,35.0,48.0,57.42857142857143,60.7,18.87553215900713,58.853488372093025,-0.33870967741935487,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
2023-07-19,CUST100367,ORD202300367,P1059,Fortune Grocer 19,4,9,Vijayawada,Andhra Pradesh,South,4,-0.9969122433218783,-1.0415510321065493,0.8048323866821486,1,End of Season Sale,No,No,No,7,2,33,-1.5546239527123311,0.39770077343159654,0.43583674267344374,1.2227464564327972,Low,No,0.5183444785935934,1.4970869929851525,1,-0.23652205602903964,0.335223849485152,Decreasing,2,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2023,3,29,19,Wednesday,0,41.0,92.0,91.0,49.0,58.766666666666666,13.17826493384698,58.82346109175378,-0.19512195121951215,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
2023-07-20,CUST101827,ORD202301827,P1089,Loreal Beaut 9,7,2,Mumbai,Maharashtra,West,11,-1.5965051492005118,-1.6077117454721996,1.6100673908663894,1,Republic Day Sale,No,No,No,7,3,69,-0.48195718410924965,0.26219333759678215,-1.113136246113166,-1.3193459685834132,Medium,No,0.5183444785935934,1.000935672979468,3,-0.3436746221596968,-0.9638396866998283,Increasing,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2023,3,29,20,Thursday,0,33.0,47.0,73.0,52.142857142857146,58.63333333333333,15.104398602488377,58.835266821345705,1.0909090909090908,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
2023-07-20,CUST101716,ORD202301716,P1051,Aashirvaad Grocer 11,0,2,Mumbai,Maharashtra,West,28,-1.1671035285336455,-1.1716660774280285,-0.0004026175020920403,1,Republic Day Sale,No,No,No,7,3,50,0.9749484269785178,0.6687156451012253,0.9890413815258043,1.2227464564327972,Medium,No,-0.8819557787506478,0.008633032968098841,1,-0.49011646253826174,-0.018149891987348375,Increasing,2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2023,3,29,20,Thursday,0,69.0,48.0,85.0,52.42857142857143,57.46666666666667,15.031712508971715,58.82502896871379,-0.2753623188405797,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
2023-07-20,CUST104203,ORD202304203,P1087,Nivea Beaut 7,11,6,Ahmedabad,Gujarat,West,4,-0.3332508372494793,0.03233325667205354,0.8048323866821486,1,Big Billion Days,No,No,No,7,3,92,-0.04968848631397797,-0.5508512774121039,-0.11736789617891688,-0.3660613092023343,Low,No,0.7984045300624414,1.000935672979468,2,0.19632966423626114,-1.2638516215741322,Stable,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2023,3,29,20,Thursday,0,50.0,71.0,35.0,55.42857142857143,59.36666666666667,20.46832628605422,58.863425925925924,0.8400000000000001,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
2023-07-20,CUST104046,ORD202304046,P1014,Apple Electronic 14,2,6,Ahmedabad,Gujarat,West,17,-1.1366120983533914,-1.104179901335751,0.8048323866821486,1,Great Indian Festival,No,No,No,7,3,77,-1.0583154478362786,0.4654544913490037,-0.44929067949033324,-1.3193459685834132,Low,No,1.9186447359378342,1.000935672979468,3,-0.18350385924564153,-0.35610800044259194,Increasing,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2023,3,29,20,Thursday,0,92.0,41.0,86.0,60.57142857142857,59.06666666666667,20.75939259594029,58.884393063583815,-0.1630434782608695,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
2023-07-20,CUST104838,ORD202304838,P1006,Apple Electronic 6,2,1,Bengaluru,Karnataka,South,16,0.4796576589299148,0.31602389037100875,-0.8056376216863328,1,Republic Day Sale,No,No,No,7,3,23,0.8308588610467607,0.1266859017619678,-0.11736789617891688,1.5405080095598234,Low,No,-1.4420758816883443,1.000935672979468,1,-1.6732593802309352,0.5119107202214022,Stable,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2023,3,29,20,Thursday,0,77.0,62.0,89.0,55.0,56.86666666666667,25.093159758521118,58.84295612009238,-0.7012987012987013,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
